factura_id,cliente_id,fecha_factura,monto,estado_pago
F5304,C5304,2025-03-24,154.56,Cobrado
F5305,C5305,2025-03-11,448.26,Cobrado
F5306,C5306,2025-04-04,470.27,Pendiente
F5307,C5307,2025-04-04,396.13,Pendiente
F5308,C5308,2025-03-29,104.17,Cobrado
F5309,C5309,2025-03-14,334.54,Pendiente
F5310,C5310,2025-03-22,219.07,Cobrado
F5311,C5311,2025-03-09,198.0,Pendiente
F5312,C5312,2025-04-04,264.5,Pendiente
F5313,C5313,2025-03-19,305.3,Cobrado
F5314,C5314,2025-03-23,452.75,Pendiente
F5315,C5315,2025-03-18,423.9,Pendiente
F5316,C5316,2025-03-23,305.82,Cobrado
F5317,C5317,2025-03-23,236.4,Cobrado
F5318,C5318,2025-03-18,471.21,Cobrado
F5319,C5319,2025-04-03,460.99,Pendiente
F5320,C5320,2025-03-13,255.65,Cobrado
F5321,C5321,2025-03-28,372.12,Pendiente
F5322,C5322,2025-03-09,173.29,Pendiente
F5323,C5323,2025-04-04,96.71,Cobrado
F5324,C5324,2025-03-20,400.53,Cobrado
F5325,C5325,2025-03-19,275.43,Cobrado
F5326,C5326,2025-03-05,270.72,Cobrado
F5327,C5327,2025-03-14,255.35,Cobrado
F5328,C5328,2025-03-26,490.38,Pendiente
F5329,C5329,2025-03-06,117.11,Pendiente
F5330,C5330,2025-03-05,363.95,Pendiente
F5331,C5331,2025-03-21,306.0,Cobrado
F5332,C5332,2025-03-12,182.53,Pendiente
F5333,C5333,2025-03-24,121.86,Pendiente
F5334,C5334,2025-03-31,211.42,Cobrado
F5335,C5335,2025-03-14,306.12,Cobrado
F5336,C5336,2025-03-08,298.84,Pendiente
F5337,C5337,2025-03-05,376.77,Cobrado
F5338,C5338,2025-03-15,423.32,Pendiente
F5339,C5339,2025-04-05,228.03,Cobrado
F5340,C5340,2025-04-05,133.21,Pendiente
F5341,C5341,2025-03-10,66.06,Cobrado
F5342,C5342,2025-03-30,407.95,Cobrado
F5343,C5343,2025-03-15,481.07,Pendiente
F5344,C5344,2025-03-13,216.92,Cobrado
F5345,C5345,2025-04-04,248.78,Pendiente
F5346,C5346,2025-03-10,120.46,Pendiente
F5347,C5347,2025-03-19,301.85,Pendiente
F5348,C5348,2025-03-24,397.79,Pendiente
F5349,C5349,2025-03-17,453.51,Cobrado
F5350,C5350,2025-03-12,398.26,Cobrado
F5351,C5351,2025-03-22,98.77,Cobrado
F5352,C5352,2025-03-09,293.98,Cobrado
F5353,C5353,2025-03-29,310.57,Cobrado
F5354,C5354,2025-03-26,268.55,Pendiente
F5355,C5355,2025-03-15,380.28,Pendiente
F5356,C5356,2025-03-07,482.96,Cobrado
F5357,C5357,2025-03-30,445.83,Pendiente
F5358,C5358,2025-03-30,119.37,Cobrado
F5359,C5359,2025-03-06,217.75,Cobrado
F5360,C5360,2025-03-28,338.53,Pendiente
F5361,C5361,2025-03-26,420.62,Cobrado
F5362,C5362,2025-03-06,176.87,Pendiente
F5363,C5363,2025-03-12,232.51,Cobrado
F5364,C5364,2025-03-26,344.14,Pendiente
F5365,C5365,2025-03-15,227.43,Pendiente
F5366,C5366,2025-03-08,436.1,Pendiente
F5367,C5367,2025-03-27,403.88,Pendiente
F5368,C5368,2025-03-11,160.99,Pendiente
F5369,C5369,2025-03-22,449.05,Cobrado
F5370,C5370,2025-04-01,227.74,Pendiente
F5371,C5371,2025-03-09,219.54,Cobrado
F5372,C5372,2025-03-12,279.62,Pendiente
F5373,C5373,2025-03-30,208.49,Pendiente
F5374,C5374,2025-03-14,58.69,Cobrado
F5375,C5375,2025-03-21,179.76,Cobrado
F5376,C5376,2025-03-20,328.64,Pendiente
F5377,C5377,2025-03-14,476.66,Pendiente
F5378,C5378,2025-03-31,414.16,Cobrado
F5379,C5379,2025-03-27,141.26,Pendiente
F5380,C5380,2025-03-23,292.17,Cobrado
F5381,C5381,2025-03-23,168.05,Cobrado
F5382,C5382,2025-03-13,135.92,Pendiente
F5383,C5383,2025-03-11,135.24,Pendiente
F5384,C5384,2025-03-13,384.29,Pendiente
F5385,C5385,2025-03-17,173.18,Pendiente
F5386,C5386,2025-03-10,110.59,Cobrado
F5387,C5387,2025-03-25,182.32,Pendiente
F5388,C5388,2025-03-13,346.82,Pendiente
F5389,C5389,2025-03-16,204.86,Pendiente
F5390,C5390,2025-03-05,414.84,Pendiente
F5391,C5391,2025-03-12,186.29,Pendiente
F5392,C5392,2025-03-25,307.19,Cobrado
F5393,C5393,2025-03-18,203.29,Cobrado
F5394,C5394,2025-04-01,287.29,Cobrado
F5395,C5395,2025-03-28,497.38,Cobrado
F5396,C5396,2025-03-31,353.66,Cobrado
F5397,C5397,2025-04-04,387.89,Cobrado
F5398,C5398,2025-03-12,194.95,Cobrado
F5399,C5399,2025-03-22,200.08,Cobrado
F5400,C5400,2025-03-29,342.93,Pendiente
F5401,C5401,2025-03-16,130.94,Pendiente
F5402,C5402,2025-03-31,437.88,Pendiente
F5403,C5403,2025-03-12,241.19,Cobrado
F5404,C5404,2025-03-26,320.2,Cobrado
F5405,C5405,2025-03-28,275.35,Pendiente
F5406,C5406,2025-03-24,255.48,Pendiente
F5407,C5407,2025-03-25,180.99,Pendiente
F5408,C5408,2025-03-20,203.88,Pendiente
F5409,C5409,2025-03-29,109.25,Cobrado
F5410,C5410,2025-03-17,454.32,Pendiente
F5411,C5411,2025-03-05,166.96,Pendiente
F5412,C5412,2025-03-24,235.21,Cobrado
F5413,C5413,2025-03-18,475.24,Pendiente
F5414,C5414,2025-03-17,105.16,Cobrado
F5415,C5415,2025-03-08,219.64,Pendiente
F5416,C5416,2025-03-26,376.67,Pendiente
F5417,C5417,2025-03-30,473.07,Pendiente
F5418,C5418,2025-03-25,173.62,Cobrado
F5419,C5419,2025-03-25,227.27,Cobrado
F5420,C5420,2025-03-18,424.97,Cobrado
F5421,C5421,2025-03-21,156.06,Cobrado
F5422,C5422,2025-04-02,353.01,Cobrado
F5423,C5423,2025-03-30,409.81,Cobrado
F5424,C5424,2025-04-05,468.95,Cobrado
F5425,C5425,2025-03-19,140.38,Cobrado
F5426,C5426,2025-03-22,321.41,Pendiente
F5427,C5427,2025-03-13,180.49,Pendiente
F5428,C5428,2025-03-19,491.22,Cobrado
F5429,C5429,2025-03-19,475.33,Cobrado
F5430,C5430,2025-03-07,141.03,Cobrado
F5431,C5431,2025-03-18,351.23,Pendiente
F5432,C5432,2025-03-29,348.69,Pendiente
F5433,C5433,2025-03-05,122.26,Pendiente
F5434,C5434,2025-04-04,482.18,Pendiente
F5435,C5435,2025-03-13,485.06,Pendiente
F5436,C5436,2025-03-08,105.69,Pendiente
F5437,C5437,2025-03-07,202.65,Pendiente
F5438,C5438,2025-04-02,330.06,Cobrado
F5439,C5439,2025-03-20,437.69,Cobrado
F5440,C5440,2025-03-24,69.73,Cobrado
F5441,C5441,2025-03-08,412.81,Cobrado
F5442,C5442,2025-03-10,139.57,Pendiente
F5443,C5443,2025-03-07,151.16,Cobrado
F5444,C5444,2025-03-05,468.54,Cobrado
F5445,C5445,2025-03-05,250.35,Pendiente
F5446,C5446,2025-03-07,382.18,Pendiente
F5447,C5447,2025-03-20,317.57,Pendiente
F5448,C5448,2025-03-18,151.83,Pendiente
F5449,C5449,2025-03-11,313.53,Cobrado
F5450,C5450,2025-03-26,451.62,Pendiente
F5451,C5451,2025-03-13,352.98,Pendiente
F5452,C5452,2025-03-05,354.07,Cobrado
F5453,C5453,2025-03-30,368.32,Cobrado
F5454,C5454,2025-03-09,53.19,Cobrado
F5455,C5455,2025-03-23,481.71,Cobrado
F5456,C5456,2025-04-01,286.04,Cobrado
F5457,C5457,2025-03-29,415.97,Cobrado
F5458,C5458,2025-03-21,159.12,Cobrado
F5459,C5459,2025-03-12,328.13,Cobrado
F5460,C5460,2025-04-02,319.13,Pendiente
F5461,C5461,2025-03-27,432.46,Cobrado
F5462,C5462,2025-03-10,473.14,Pendiente
F5463,C5463,2025-03-21,294.26,Cobrado
F5464,C5464,2025-03-30,345.91,Pendiente
F5465,C5465,2025-03-24,75.33,Cobrado
F5466,C5466,2025-03-24,278.66,Cobrado
F5467,C5467,2025-03-31,290.04,Cobrado
F5468,C5468,2025-03-29,135.64,Pendiente
F5469,C5469,2025-03-17,133.15,Cobrado
F5470,C5470,2025-03-24,351.98,Pendiente
F5471,C5471,2025-03-19,64.13,Pendiente
F5472,C5472,2025-03-21,257.33,Pendiente
F5473,C5473,2025-03-22,132.49,Pendiente
F5474,C5474,2025-03-23,138.01,Cobrado
F5475,C5475,2025-03-06,191.33,Cobrado
F5476,C5476,2025-03-22,140.54,Cobrado
F5477,C5477,2025-03-24,307.13,Pendiente
F5478,C5478,2025-03-18,246.55,Pendiente
F5479,C5479,2025-04-02,453.12,Pendiente
F5480,C5480,2025-03-27,304.04,Cobrado
F5481,C5481,2025-03-19,406.69,Pendiente
F5482,C5482,2025-03-15,123.68,Cobrado
F5483,C5483,2025-03-23,425.97,Cobrado
F5484,C5484,2025-04-04,141.46,Cobrado
F5485,C5485,2025-03-13,218.85,Cobrado
F5486,C5486,2025-03-20,421.36,Cobrado
F5487,C5487,2025-03-25,343.0,Pendiente
F5488,C5488,2025-03-31,432.83,Cobrado
F5489,C5489,2025-03-21,250.91,Cobrado
F5490,C5490,2025-03-29,299.56,Cobrado
F5491,C5491,2025-03-06,382.8,Cobrado
F5492,C5492,2025-03-30,497.82,Pendiente
F5493,C5493,2025-03-31,251.17,Cobrado
F5494,C5494,2025-03-11,99.55,Pendiente
F5495,C5495,2025-03-12,296.35,Pendiente
F5496,C5496,2025-03-27,112.72,Pendiente
F5497,C5497,2025-04-05,145.11,Cobrado
F5498,C5498,2025-04-04,201.19,Cobrado
F5499,C5499,2025-03-09,434.88,Cobrado
F5500,C5500,2025-03-05,218.67,Pendiente
F5501,C5501,2025-03-30,191.4,Cobrado
F5502,C5502,2025-03-30,257.06,Pendiente
F5503,C5503,2025-03-15,467.84,Cobrado
F5504,C5504,2025-03-31,120.46,Pendiente
F5505,C5505,2025-03-13,229.4,Cobrado
F5506,C5506,2025-03-09,167.32,Pendiente
F5507,C5507,2025-03-28,259.94,Cobrado
F5508,C5508,2025-03-22,208.41,Pendiente
F5509,C5509,2025-03-27,285.3,Pendiente
F5510,C5510,2025-04-01,55.6,Cobrado
F5511,C5511,2025-03-21,408.37,Cobrado
F5512,C5512,2025-03-08,402.91,Cobrado
F5513,C5513,2025-03-24,480.18,Pendiente
F5514,C5514,2025-04-03,333.1,Cobrado
F5515,C5515,2025-03-08,209.08,Pendiente
F5516,C5516,2025-03-30,107.42,Pendiente
F5517,C5517,2025-03-11,414.95,Pendiente
F5518,C5518,2025-03-19,56.41,Pendiente
F5519,C5519,2025-03-25,431.68,Pendiente
F5520,C5520,2025-03-12,448.68,Cobrado
F5521,C5521,2025-03-13,141.79,Pendiente
F5522,C5522,2025-04-03,222.0,Pendiente
F5523,C5523,2025-03-30,492.48,Cobrado
F5524,C5524,2025-03-20,485.97,Cobrado
F5525,C5525,2025-03-18,373.69,Cobrado
F5526,C5526,2025-03-23,232.19,Cobrado
F5527,C5527,2025-03-11,447.53,Cobrado
F5528,C5528,2025-04-03,437.49,Pendiente
F5529,C5529,2025-03-24,81.06,Pendiente
F5530,C5530,2025-03-25,108.37,Cobrado
F5531,C5531,2025-04-01,287.36,Cobrado
F5532,C5532,2025-03-27,131.23,Pendiente
F5533,C5533,2025-03-20,408.58,Cobrado
F5534,C5534,2025-04-03,239.77,Cobrado
F5535,C5535,2025-03-25,90.11,Cobrado
F5536,C5536,2025-03-19,454.35,Pendiente
F5537,C5537,2025-03-10,274.94,Pendiente
F5538,C5538,2025-03-26,134.02,Pendiente
F5539,C5539,2025-03-13,298.24,Pendiente
F5540,C5540,2025-03-21,279.92,Cobrado
F5541,C5541,2025-03-24,246.35,Pendiente
F5542,C5542,2025-03-09,103.46,Pendiente
F5543,C5543,2025-03-23,452.47,Cobrado
F5544,C5544,2025-03-30,60.37,Cobrado
F5545,C5545,2025-03-22,195.73,Cobrado
F5546,C5546,2025-03-12,99.32,Cobrado
F5547,C5547,2025-03-14,152.68,Pendiente
F5548,C5548,2025-03-23,398.28,Pendiente
F5549,C5549,2025-03-14,110.86,Pendiente
F5550,C5550,2025-03-15,406.63,Pendiente
F5551,C5551,2025-03-12,465.34,Cobrado
F5552,C5552,2025-03-23,381.3,Pendiente
F5553,C5553,2025-03-08,111.91,Cobrado
F5554,C5554,2025-03-26,269.36,Cobrado
F5555,C5555,2025-03-05,451.62,Cobrado
F5556,C5556,2025-03-11,81.09,Cobrado
F5557,C5557,2025-03-16,227.2,Pendiente
F5558,C5558,2025-04-04,267.27,Pendiente
F5559,C5559,2025-03-28,177.11,Pendiente
F5560,C5560,2025-04-03,393.22,Pendiente
F5561,C5561,2025-03-05,282.19,Pendiente
F5562,C5562,2025-03-24,255.56,Cobrado
F5563,C5563,2025-03-07,406.65,Cobrado
F5564,C5564,2025-03-11,266.37,Cobrado
F5565,C5565,2025-03-31,195.64,Cobrado
F5566,C5566,2025-03-24,229.35,Pendiente
F5567,C5567,2025-03-09,465.0,Cobrado
F5568,C5568,2025-03-28,425.86,Pendiente
F5569,C5569,2025-03-15,263.15,Cobrado
F5570,C5570,2025-03-20,314.25,Cobrado
F5571,C5571,2025-03-21,65.94,Pendiente
F5572,C5572,2025-03-27,386.88,Cobrado
F5573,C5573,2025-03-05,182.85,Cobrado
F5574,C5574,2025-03-22,342.24,Cobrado
F5575,C5575,2025-03-16,496.96,Cobrado
F5576,C5576,2025-03-16,389.36,Cobrado
F5577,C5577,2025-03-10,246.97,Pendiente
F5578,C5578,2025-03-07,242.31,Pendiente
F5579,C5579,2025-03-16,340.18,Pendiente
F5580,C5580,2025-03-31,218.35,Pendiente
F5581,C5581,2025-03-29,53.41,Cobrado
F5582,C5582,2025-04-03,180.3,Cobrado
F5583,C5583,2025-03-21,370.22,Cobrado
F5584,C5584,2025-03-08,188.06,Pendiente
F5585,C5585,2025-03-07,89.69,Pendiente
F5586,C5586,2025-03-25,416.72,Cobrado
F5587,C5587,2025-03-11,460.51,Cobrado
F5588,C5588,2025-03-29,172.12,Pendiente
F5589,C5589,2025-03-27,358.04,Cobrado
F5590,C5590,2025-04-02,381.21,Cobrado
F5591,C5591,2025-03-22,348.19,Cobrado
F5592,C5592,2025-03-22,121.69,Cobrado
F5593,C5593,2025-03-29,251.29,Cobrado
F5594,C5594,2025-03-20,235.74,Cobrado
F5595,C5595,2025-03-26,304.04,Pendiente
F5596,C5596,2025-04-05,190.35,Cobrado
F5597,C5597,2025-03-29,91.51,Cobrado
F5598,C5598,2025-03-27,143.22,Cobrado
F5599,C5599,2025-03-18,124.22,Cobrado
F5600,C5600,2025-03-08,405.41,Pendiente
F5601,C5601,2025-03-21,359.08,Pendiente
F5602,C5602,2025-03-09,247.54,Cobrado
F5603,C5603,2025-03-26,133.24,Cobrado
F5604,C5604,2025-03-07,304.31,Cobrado
F5605,C5605,2025-04-05,484.48,Cobrado
F5606,C5606,2025-04-04,391.26,Cobrado
F5607,C5607,2025-03-21,471.55,Pendiente
F5608,C5608,2025-03-21,374.99,Cobrado
F5609,C5609,2025-03-23,268.11,Cobrado
F5610,C5610,2025-03-27,191.08,Cobrado
F5611,C5611,2025-03-20,141.77,Pendiente
F5612,C5612,2025-03-16,245.43,Cobrado
F5613,C5613,2025-04-04,313.01,Pendiente
F5614,C5614,2025-03-31,461.38,Cobrado
F5615,C5615,2025-03-12,188.17,Cobrado
F5616,C5616,2025-04-05,486.2,Pendiente
F5617,C5617,2025-03-13,153.49,Cobrado
F5618,C5618,2025-04-05,360.79,Cobrado
F5619,C5619,2025-03-17,333.3,Pendiente
F5620,C5620,2025-03-15,204.86,Pendiente
F5621,C5621,2025-03-26,415.88,Pendiente
F5622,C5622,2025-04-05,305.61,Cobrado
F5623,C5623,2025-04-01,86.28,Pendiente
F5624,C5624,2025-03-11,495.98,Cobrado
F5625,C5625,2025-03-18,127.55,Cobrado
F5626,C5626,2025-04-03,279.53,Cobrado
F5627,C5627,2025-03-31,229.64,Pendiente
F5628,C5628,2025-03-11,334.29,Cobrado
F5629,C5629,2025-03-12,477.48,Pendiente
F5630,C5630,2025-03-16,343.56,Cobrado
F5631,C5631,2025-03-21,228.98,Cobrado
F5632,C5632,2025-03-19,211.43,Cobrado
F5633,C5633,2025-03-17,474.71,Cobrado
F5634,C5634,2025-04-04,236.73,Cobrado
F5635,C5635,2025-04-04,439.02,Pendiente
F5636,C5636,2025-03-13,341.62,Pendiente
F5637,C5637,2025-03-06,370.11,Cobrado
F5638,C5638,2025-03-30,428.61,Cobrado
F5639,C5639,2025-03-25,402.39,Pendiente
F5640,C5640,2025-03-15,335.15,Pendiente
F5641,C5641,2025-03-29,315.66,Cobrado
F5642,C5642,2025-03-29,225.98,Pendiente
F5643,C5643,2025-03-27,445.01,Cobrado
F5644,C5644,2025-03-21,230.42,Cobrado
F5645,C5645,2025-03-12,118.27,Pendiente
F5646,C5646,2025-03-26,373.73,Pendiente
F5647,C5647,2025-03-05,282.53,Pendiente
F5648,C5648,2025-03-29,464.02,Pendiente
F5649,C5649,2025-03-14,306.95,Pendiente
F5650,C5650,2025-03-26,83.97,Pendiente
F5651,C5651,2025-03-10,111.44,Pendiente
F5652,C5652,2025-03-07,151.79,Cobrado
F5653,C5653,2025-03-10,356.56,Pendiente
F5654,C5654,2025-03-05,480.72,Pendiente
F5655,C5655,2025-03-10,176.62,Cobrado
F5656,C5656,2025-03-11,480.32,Pendiente
F5657,C5657,2025-03-20,145.43,Pendiente
F5658,C5658,2025-03-08,455.95,Pendiente
F5659,C5659,2025-03-17,394.25,Cobrado
F5660,C5660,2025-03-06,276.47,Pendiente
F5661,C5661,2025-04-02,469.29,Cobrado
F5662,C5662,2025-03-15,419.79,Pendiente
F5663,C5663,2025-03-08,152.33,Cobrado
F5664,C5664,2025-03-21,226.22,Pendiente
F5665,C5665,2025-03-27,499.89,Cobrado
F5666,C5666,2025-03-30,372.53,Pendiente
F5667,C5667,2025-03-07,393.18,Pendiente
F5668,C5668,2025-03-23,262.34,Pendiente
F5669,C5669,2025-03-21,259.52,Pendiente
F5670,C5670,2025-03-05,146.38,Pendiente
F5671,C5671,2025-03-13,390.9,Pendiente
F5672,C5672,2025-04-05,248.22,Cobrado
F5673,C5673,2025-04-04,175.39,Pendiente
F5674,C5674,2025-03-31,101.18,Pendiente
F5675,C5675,2025-03-29,215.92,Cobrado
F5676,C5676,2025-03-19,286.87,Pendiente
F5677,C5677,2025-03-27,361.18,Cobrado
F5678,C5678,2025-03-17,184.28,Cobrado
F5679,C5679,2025-03-29,356.92,Cobrado
F5680,C5680,2025-03-12,361.98,Cobrado
F5681,C5681,2025-03-07,484.84,Cobrado
F5682,C5682,2025-03-15,356.57,Pendiente
F5683,C5683,2025-03-08,396.07,Pendiente
F5684,C5684,2025-03-05,457.8,Pendiente
F5685,C5685,2025-03-08,204.4,Pendiente
F5686,C5686,2025-03-12,229.39,Pendiente
F5687,C5687,2025-03-14,252.75,Cobrado
F5688,C5688,2025-03-14,137.04,Cobrado
F5689,C5689,2025-03-29,257.62,Pendiente
F5690,C5690,2025-04-02,77.73,Pendiente
F5691,C5691,2025-03-10,432.65,Cobrado
F5692,C5692,2025-04-05,98.16,Pendiente
F5693,C5693,2025-03-07,445.22,Cobrado
F5694,C5694,2025-03-22,471.56,Pendiente
F5695,C5695,2025-03-26,331.08,Cobrado
F5696,C5696,2025-03-15,249.17,Cobrado
F5697,C5697,2025-03-29,429.76,Pendiente
F5698,C5698,2025-03-31,233.53,Pendiente
F5699,C5699,2025-03-31,85.5,Cobrado
F5700,C5700,2025-03-26,282.5,Cobrado
F5701,C5701,2025-03-14,393.39,Cobrado
F5702,C5702,2025-03-17,128.03,Cobrado
F5703,C5703,2025-03-17,406.85,Pendiente
F5704,C5704,2025-03-13,423.18,Cobrado
F5705,C5705,2025-03-31,128.02,Pendiente
F5706,C5706,2025-03-26,102.37,Cobrado
F5707,C5707,2025-03-12,279.36,Cobrado
F5708,C5708,2025-04-02,432.2,Cobrado
F5709,C5709,2025-03-19,207.45,Pendiente
F5710,C5710,2025-03-09,184.05,Pendiente
F5711,C5711,2025-03-24,381.62,Pendiente
F5712,C5712,2025-03-21,474.98,Cobrado
F5713,C5713,2025-03-29,82.83,Pendiente
F5714,C5714,2025-03-21,333.36,Cobrado
F5715,C5715,2025-03-14,123.21,Pendiente
F5716,C5716,2025-03-10,497.52,Cobrado
F5717,C5717,2025-04-03,235.9,Pendiente
F5718,C5718,2025-03-22,355.43,Pendiente
F5719,C5719,2025-03-06,369.58,Cobrado
F5720,C5720,2025-03-14,383.81,Pendiente
F5721,C5721,2025-03-14,345.58,Pendiente
F5722,C5722,2025-03-16,219.3,Pendiente
F5723,C5723,2025-03-23,312.78,Pendiente
F5724,C5724,2025-03-17,378.15,Pendiente
F5725,C5725,2025-03-18,124.28,Pendiente
F5726,C5726,2025-03-26,460.05,Cobrado
F5727,C5727,2025-03-14,61.66,Pendiente
F5728,C5728,2025-03-09,285.39,Pendiente
F5729,C5729,2025-03-29,306.53,Pendiente
F5730,C5730,2025-03-08,342.9,Cobrado
F5731,C5731,2025-03-12,322.06,Pendiente
F5732,C5732,2025-04-01,236.41,Pendiente
F5733,C5733,2025-03-10,292.3,Pendiente
F5734,C5734,2025-03-31,294.63,Cobrado
F5735,C5735,2025-03-28,297.44,Cobrado
F5736,C5736,2025-03-28,495.94,Cobrado
F5737,C5737,2025-03-05,99.19,Pendiente
F5738,C5738,2025-03-29,358.84,Cobrado
F5739,C5739,2025-03-25,326.48,Pendiente
F5740,C5740,2025-03-25,266.15,Cobrado
F5741,C5741,2025-03-12,257.2,Cobrado
F5742,C5742,2025-03-24,476.13,Cobrado
F5743,C5743,2025-03-14,203.17,Cobrado
F5744,C5744,2025-03-24,486.69,Pendiente
F5745,C5745,2025-03-06,139.05,Pendiente
F5746,C5746,2025-04-04,188.31,Pendiente
F5747,C5747,2025-03-22,322.07,Cobrado
F5748,C5748,2025-03-24,90.48,Pendiente
F5749,C5749,2025-04-03,469.91,Pendiente
F5750,C5750,2025-03-28,421.52,Pendiente
F5751,C5751,2025-03-25,112.75,Pendiente
F5752,C5752,2025-04-04,369.93,Cobrado
F5753,C5753,2025-03-22,201.06,Cobrado
F5754,C5754,2025-03-14,478.92,Cobrado
F5755,C5755,2025-03-26,203.82,Cobrado
F5756,C5756,2025-03-24,357.59,Pendiente
F5757,C5757,2025-03-15,56.29,Cobrado
F5758,C5758,2025-03-30,269.26,Cobrado
F5759,C5759,2025-03-15,139.08,Cobrado
F5760,C5760,2025-03-21,480.27,Pendiente
F5761,C5761,2025-03-27,484.53,Pendiente
F5762,C5762,2025-03-28,204.35,Pendiente
F5763,C5763,2025-04-05,249.61,Pendiente
F5764,C5764,2025-03-22,325.83,Pendiente
F5765,C5765,2025-03-21,210.47,Pendiente
F5766,C5766,2025-03-20,174.13,Cobrado
F5767,C5767,2025-03-19,169.22,Cobrado
F5768,C5768,2025-03-21,381.32,Cobrado
F5769,C5769,2025-03-24,367.95,Pendiente
F5770,C5770,2025-03-05,66.71,Pendiente
F5771,C5771,2025-03-23,365.56,Cobrado
F5772,C5772,2025-03-20,204.65,Cobrado
F5773,C5773,2025-03-07,217.83,Pendiente
F5774,C5774,2025-03-15,329.16,Cobrado
F5775,C5775,2025-03-27,391.5,Pendiente
F5776,C5776,2025-03-15,486.48,Pendiente
F5777,C5777,2025-04-01,285.93,Pendiente
F5778,C5778,2025-03-23,158.93,Pendiente
F5779,C5779,2025-03-15,482.42,Cobrado
F5780,C5780,2025-04-01,442.62,Pendiente
F5781,C5781,2025-03-25,75.04,Cobrado
F5782,C5782,2025-03-24,60.13,Pendiente
F5783,C5783,2025-03-06,288.38,Cobrado
F5784,C5784,2025-03-17,402.0,Pendiente
F5785,C5785,2025-03-27,260.7,Cobrado
F5786,C5786,2025-03-05,331.52,Cobrado
F5787,C5787,2025-03-14,101.07,Cobrado
F5788,C5788,2025-03-25,482.91,Cobrado
F5789,C5789,2025-03-22,255.84,Pendiente
F5790,C5790,2025-03-11,101.66,Pendiente
F5791,C5791,2025-04-01,226.9,Cobrado
F5792,C5792,2025-03-17,360.75,Pendiente
F5793,C5793,2025-03-22,372.33,Pendiente
F5794,C5794,2025-03-07,294.2,Pendiente
F5795,C5795,2025-03-22,240.3,Pendiente
F5796,C5796,2025-03-18,252.07,Pendiente
F5797,C5797,2025-03-31,273.46,Pendiente
F5798,C5798,2025-03-19,112.82,Pendiente
F5799,C5799,2025-03-26,161.6,Pendiente
F5800,C5800,2025-03-26,145.71,Pendiente
F5801,C5801,2025-03-19,295.09,Cobrado
F5802,C5802,2025-03-08,58.33,Pendiente
F5803,C5803,2025-03-29,105.03,Pendiente
F5804,C5804,2025-03-22,50.69,Pendiente
F5805,C5805,2025-03-09,224.82,Cobrado
F5806,C5806,2025-03-31,365.41,Cobrado
F5807,C5807,2025-03-10,443.0,Pendiente
F5808,C5808,2025-03-26,174.13,Pendiente
F5809,C5809,2025-03-09,258.03,Pendiente
F5810,C5810,2025-04-01,274.93,Pendiente
F5811,C5811,2025-03-12,379.96,Pendiente
F5812,C5812,2025-03-18,470.44,Pendiente
F5813,C5813,2025-03-06,189.64,Pendiente
F5814,C5814,2025-03-30,496.21,Pendiente
F5815,C5815,2025-03-07,416.66,Cobrado
F5816,C5816,2025-03-29,363.43,Cobrado
F5817,C5817,2025-03-31,369.87,Cobrado
F5818,C5818,2025-03-22,233.81,Cobrado
F5819,C5819,2025-03-18,284.73,Cobrado
F5820,C5820,2025-03-28,234.31,Cobrado
F5821,C5821,2025-03-20,273.57,Cobrado
F5822,C5822,2025-03-25,177.44,Cobrado
F5823,C5823,2025-03-13,413.27,Cobrado
F5824,C5824,2025-03-06,259.62,Cobrado
F5825,C5825,2025-03-18,441.22,Cobrado
F5826,C5826,2025-03-19,337.06,Pendiente
F5827,C5827,2025-04-05,215.28,Cobrado
F5828,C5828,2025-03-22,114.34,Pendiente
F5829,C5829,2025-03-14,55.37,Cobrado
F5830,C5830,2025-03-14,200.5,Pendiente
F5831,C5831,2025-03-13,69.04,Pendiente
F5832,C5832,2025-04-04,440.69,Cobrado
F5833,C5833,2025-03-06,271.61,Pendiente
F5834,C5834,2025-04-05,403.16,Pendiente
F5835,C5835,2025-03-25,270.57,Cobrado
F5836,C5836,2025-03-05,301.46,Pendiente
F5837,C5837,2025-03-18,124.83,Cobrado
F5838,C5838,2025-03-15,278.87,Pendiente
F5839,C5839,2025-04-05,220.12,Pendiente
F5840,C5840,2025-03-13,490.99,Pendiente
F5841,C5841,2025-04-03,403.43,Pendiente
F5842,C5842,2025-04-01,410.19,Pendiente
F5843,C5843,2025-03-20,321.26,Pendiente
F5844,C5844,2025-03-26,129.34,Pendiente
F5845,C5845,2025-03-31,190.62,Pendiente
F5846,C5846,2025-03-18,349.17,Cobrado
F5847,C5847,2025-04-02,51.85,Cobrado
F5848,C5848,2025-03-21,444.69,Cobrado
F5849,C5849,2025-03-14,174.03,Cobrado
F5850,C5850,2025-03-07,247.01,Cobrado
F5851,C5851,2025-04-04,380.32,Pendiente
F5852,C5852,2025-03-06,114.21,Cobrado
F5853,C5853,2025-03-17,484.87,Pendiente
F5854,C5854,2025-03-22,386.95,Cobrado
F5855,C5855,2025-03-14,323.54,Cobrado
F5856,C5856,2025-03-31,340.97,Cobrado
F5857,C5857,2025-03-14,151.57,Pendiente
F5858,C5858,2025-03-06,457.24,Pendiente
F5859,C5859,2025-03-16,231.98,Cobrado
F5860,C5860,2025-03-05,82.29,Pendiente
F5861,C5861,2025-03-28,125.98,Pendiente
