cliente_id,nombre_cliente,fecha_atencion,servicio
C5976,Cliente 5976,2025-03-22,Servicio C
C5977,Cliente 5977,2025-03-16,Servicio B
C5978,Cliente 5978,2025-03-23,Servicio C
C5979,Cliente 5979,2025-03-13,Servicio C
C5980,Cliente 5980,2025-03-29,Servicio A
C5981,Cliente 5981,2025-03-13,Servicio A
C5982,Cliente 5982,2025-03-22,Servicio C
C5983,Cliente 5983,2025-03-09,Servicio A
C5984,Cliente 5984,2025-03-26,Servicio A
C5985,Cliente 5985,2025-03-24,Servicio A
C5986,Cliente 5986,2025-03-14,Servicio A
C5987,Cliente 5987,2025-03-21,Servicio C
C5988,Cliente 5988,2025-03-24,Servicio C
C5989,Cliente 5989,2025-03-04,Servicio C
C5990,Cliente 5990,2025-03-02,Servicio B
C5991,Cliente 5991,2025-03-26,Servicio C
C5992,Cliente 5992,2025-03-07,Servicio B
C5993,Cliente 5993,2025-03-04,Servicio B
C5994,Cliente 5994,2025-03-29,Servicio B
C5995,Cliente 5995,2025-03-03,Servicio B
C5996,Cliente 5996,2025-03-15,Servicio A
C5997,Cliente 5997,2025-03-16,Servicio A
C5998,Cliente 5998,2025-03-15,Servicio C
C5999,Cliente 5999,2025-03-26,Servicio A
C6000,Cliente 6000,2025-03-24,Servicio B
C6001,Cliente 6001,2025-03-21,Servicio B
C6002,Cliente 6002,2025-03-29,Servicio B
C6003,Cliente 6003,2025-03-25,Servicio A
C6004,Cliente 6004,2025-03-05,Servicio B
C6005,Cliente 6005,2025-04-01,Servicio B
C6006,Cliente 6006,2025-03-13,Servicio A
C6007,Cliente 6007,2025-03-08,Servicio C
C6008,Cliente 6008,2025-03-27,Servicio B
C6009,Cliente 6009,2025-03-05,Servicio C
C6010,Cliente 6010,2025-03-19,Servicio A
C6011,Cliente 6011,2025-03-07,Servicio B
C6012,Cliente 6012,2025-03-23,Servicio A
C6013,Cliente 6013,2025-03-12,Servicio A
C6014,Cliente 6014,2025-03-29,Servicio A
C6015,Cliente 6015,2025-04-01,Servicio B
C6016,Cliente 6016,2025-03-21,Servicio A
C6017,Cliente 6017,2025-03-26,Servicio A
C6018,Cliente 6018,2025-03-21,Servicio C
C6019,Cliente 6019,2025-03-06,Servicio B
C6020,Cliente 6020,2025-03-22,Servicio C
C6021,Cliente 6021,2025-03-27,Servicio A
C6022,Cliente 6022,2025-03-02,Servicio C
C6023,Cliente 6023,2025-03-11,Servicio A
C6024,Cliente 6024,2025-03-02,Servicio C
C6025,Cliente 6025,2025-03-15,Servicio C
C6026,Cliente 6026,2025-03-16,Servicio A
C6027,Cliente 6027,2025-03-28,Servicio A
C6028,Cliente 6028,2025-03-25,Servicio A
C6029,Cliente 6029,2025-03-20,Servicio B
C6030,Cliente 6030,2025-03-17,Servicio A
C6031,Cliente 6031,2025-03-04,Servicio C
C6032,Cliente 6032,2025-03-02,Servicio B
C6033,Cliente 6033,2025-03-22,Servicio C
C6034,Cliente 6034,2025-03-14,Servicio C
C6035,Cliente 6035,2025-03-29,Servicio A
C6036,Cliente 6036,2025-03-07,Servicio A
C6037,Cliente 6037,2025-03-11,Servicio C
C6038,Cliente 6038,2025-03-20,Servicio B
C6039,Cliente 6039,2025-03-24,Servicio A
C6040,Cliente 6040,2025-03-11,Servicio B
C6041,Cliente 6041,2025-03-26,Servicio B
C6042,Cliente 6042,2025-03-06,Servicio C
C6043,Cliente 6043,2025-03-22,Servicio A
C6044,Cliente 6044,2025-03-17,Servicio C
C6045,Cliente 6045,2025-03-14,Servicio B
C6046,Cliente 6046,2025-03-28,Servicio B
C6047,Cliente 6047,2025-03-14,Servicio C
C6048,Cliente 6048,2025-03-08,Servicio B
C6049,Cliente 6049,2025-03-11,Servicio C
C6050,Cliente 6050,2025-04-01,Servicio C
C6051,Cliente 6051,2025-03-21,Servicio B
C6052,Cliente 6052,2025-03-24,Servicio A
C6053,Cliente 6053,2025-03-24,Servicio B
C6054,Cliente 6054,2025-03-01,Servicio A
C6055,Cliente 6055,2025-03-27,Servicio A
C6056,Cliente 6056,2025-03-08,Servicio C
C6057,Cliente 6057,2025-03-22,Servicio B
C6058,Cliente 6058,2025-03-04,Servicio A
C6059,Cliente 6059,2025-03-01,Servicio B
C6060,Cliente 6060,2025-04-01,Servicio B
C6061,Cliente 6061,2025-03-10,Servicio A
C6062,Cliente 6062,2025-03-11,Servicio A
C6063,Cliente 6063,2025-03-29,Servicio C
C6064,Cliente 6064,2025-03-06,Servicio C
C6065,Cliente 6065,2025-03-21,Servicio A
C6066,Cliente 6066,2025-03-28,Servicio B
C6067,Cliente 6067,2025-03-09,Servicio B
C6068,Cliente 6068,2025-03-26,Servicio C
C6069,Cliente 6069,2025-03-17,Servicio B
C6070,Cliente 6070,2025-03-17,Servicio A
C6071,Cliente 6071,2025-03-07,Servicio C
C6072,Cliente 6072,2025-03-05,Servicio C
C6073,Cliente 6073,2025-03-15,Servicio A
C6074,Cliente 6074,2025-03-04,Servicio A
C6075,Cliente 6075,2025-03-01,Servicio B
C6076,Cliente 6076,2025-03-09,Servicio C
C6077,Cliente 6077,2025-03-07,Servicio C
C6078,Cliente 6078,2025-03-31,Servicio A
C6079,Cliente 6079,2025-03-04,Servicio C
C6080,Cliente 6080,2025-03-08,Servicio C
C6081,Cliente 6081,2025-03-12,Servicio A
C6082,Cliente 6082,2025-03-09,Servicio C
C6083,Cliente 6083,2025-03-25,Servicio C
C6084,Cliente 6084,2025-03-08,Servicio C
C6085,Cliente 6085,2025-03-08,Servicio C
C6086,Cliente 6086,2025-03-01,Servicio A
C6087,Cliente 6087,2025-03-01,Servicio B
C6088,Cliente 6088,2025-03-20,Servicio C
C6089,Cliente 6089,2025-03-18,Servicio A
C6090,Cliente 6090,2025-03-07,Servicio B
C6091,Cliente 6091,2025-03-08,Servicio B
C6092,Cliente 6092,2025-03-02,Servicio B
C6093,Cliente 6093,2025-03-05,Servicio C
C6094,Cliente 6094,2025-03-20,Servicio A
C6095,Cliente 6095,2025-03-21,Servicio A
C6096,Cliente 6096,2025-03-19,Servicio C
C6097,Cliente 6097,2025-03-01,Servicio A
C6098,Cliente 6098,2025-03-30,Servicio B
C6099,Cliente 6099,2025-03-30,Servicio C
C6100,Cliente 6100,2025-03-11,Servicio B
C6101,Cliente 6101,2025-03-30,Servicio C
C6102,Cliente 6102,2025-03-12,Servicio C
C6103,Cliente 6103,2025-03-19,Servicio A
C6104,Cliente 6104,2025-03-25,Servicio A
C6105,Cliente 6105,2025-03-18,Servicio A
C6106,Cliente 6106,2025-03-15,Servicio A
C6107,Cliente 6107,2025-03-01,Servicio B
C6108,Cliente 6108,2025-03-11,Servicio A
C6109,Cliente 6109,2025-03-19,Servicio B
C6110,Cliente 6110,2025-03-04,Servicio A
C6111,Cliente 6111,2025-03-06,Servicio B
C6112,Cliente 6112,2025-03-16,Servicio A
C6113,Cliente 6113,2025-03-25,Servicio A
C6114,Cliente 6114,2025-03-27,Servicio C
C6115,Cliente 6115,2025-03-07,Servicio C
C6116,Cliente 6116,2025-03-01,Servicio A
C6117,Cliente 6117,2025-03-06,Servicio A
C6118,Cliente 6118,2025-03-23,Servicio A
C6119,Cliente 6119,2025-03-16,Servicio A
C6120,Cliente 6120,2025-03-28,Servicio A
C6121,Cliente 6121,2025-03-06,Servicio C
C6122,Cliente 6122,2025-03-30,Servicio C
C6123,Cliente 6123,2025-03-21,Servicio B
C6124,Cliente 6124,2025-03-28,Servicio C
C6125,Cliente 6125,2025-03-31,Servicio A
C6126,Cliente 6126,2025-03-25,Servicio B
C6127,Cliente 6127,2025-03-16,Servicio C
C6128,Cliente 6128,2025-03-03,Servicio B
C6129,Cliente 6129,2025-03-18,Servicio B
C6130,Cliente 6130,2025-03-17,Servicio B
C6131,Cliente 6131,2025-03-18,Servicio B
C6132,Cliente 6132,2025-03-16,Servicio C
C6133,Cliente 6133,2025-04-01,Servicio C
C6134,Cliente 6134,2025-03-01,Servicio C
C6135,Cliente 6135,2025-03-28,Servicio B
C6136,Cliente 6136,2025-03-21,Servicio B
C6137,Cliente 6137,2025-03-30,Servicio B
C6138,Cliente 6138,2025-03-25,Servicio B
C6139,Cliente 6139,2025-03-16,Servicio A
C6140,Cliente 6140,2025-03-12,Servicio B
C6141,Cliente 6141,2025-03-01,Servicio A
C6142,Cliente 6142,2025-03-24,Servicio B
C6143,Cliente 6143,2025-03-29,Servicio B
C6144,Cliente 6144,2025-03-02,Servicio A
C6145,Cliente 6145,2025-03-07,Servicio B
C6146,Cliente 6146,2025-03-18,Servicio C
C6147,Cliente 6147,2025-03-22,Servicio A
C6148,Cliente 6148,2025-03-11,Servicio C
C6149,Cliente 6149,2025-03-28,Servicio C
C6150,Cliente 6150,2025-03-23,Servicio B
C6151,Cliente 6151,2025-03-03,Servicio B
C6152,Cliente 6152,2025-03-22,Servicio B
C6153,Cliente 6153,2025-03-29,Servicio C
C6154,Cliente 6154,2025-03-04,Servicio B
C6155,Cliente 6155,2025-03-04,Servicio C
C6156,Cliente 6156,2025-03-03,Servicio C
C6157,Cliente 6157,2025-03-04,Servicio B
C6158,Cliente 6158,2025-03-15,Servicio B
C6159,Cliente 6159,2025-03-09,Servicio B
C6160,Cliente 6160,2025-03-07,Servicio B
C6161,Cliente 6161,2025-03-14,Servicio B
C6162,Cliente 6162,2025-03-26,Servicio B
C6163,Cliente 6163,2025-03-17,Servicio B
C6164,Cliente 6164,2025-03-26,Servicio A
C6165,Cliente 6165,2025-03-08,Servicio C
C6166,Cliente 6166,2025-03-02,Servicio C
C6167,Cliente 6167,2025-03-27,Servicio B
C6168,Cliente 6168,2025-03-16,Servicio C
C6169,Cliente 6169,2025-03-11,Servicio C
C6170,Cliente 6170,2025-03-05,Servicio C
C6171,Cliente 6171,2025-03-29,Servicio B
C6172,Cliente 6172,2025-03-13,Servicio C
C6173,Cliente 6173,2025-03-05,Servicio A
C6174,Cliente 6174,2025-03-13,Servicio A
C6175,Cliente 6175,2025-03-22,Servicio C
C6176,Cliente 6176,2025-03-25,Servicio A
C6177,Cliente 6177,2025-03-26,Servicio B
C6178,Cliente 6178,2025-03-07,Servicio B
C6179,Cliente 6179,2025-03-01,Servicio B
C6180,Cliente 6180,2025-03-16,Servicio B
C6181,Cliente 6181,2025-03-19,Servicio A
C6182,Cliente 6182,2025-03-02,Servicio C
C6183,Cliente 6183,2025-04-01,Servicio A
C6184,Cliente 6184,2025-03-26,Servicio B
C6185,Cliente 6185,2025-03-17,Servicio B
C6186,Cliente 6186,2025-03-10,Servicio A
C6187,Cliente 6187,2025-03-23,Servicio C
C6188,Cliente 6188,2025-03-24,Servicio A
C6189,Cliente 6189,2025-03-19,Servicio A
C6190,Cliente 6190,2025-03-02,Servicio B
C6191,Cliente 6191,2025-03-18,Servicio C
C6192,Cliente 6192,2025-03-03,Servicio C
C6193,Cliente 6193,2025-03-07,Servicio C
C6194,Cliente 6194,2025-03-17,Servicio B
C6195,Cliente 6195,2025-03-30,Servicio A
C6196,Cliente 6196,2025-03-06,Servicio B
C6197,Cliente 6197,2025-03-10,Servicio A
C6198,Cliente 6198,2025-03-26,Servicio B
C6199,Cliente 6199,2025-03-26,Servicio C
C6200,Cliente 6200,2025-03-29,Servicio A
C6201,Cliente 6201,2025-03-14,Servicio B
C6202,Cliente 6202,2025-03-26,Servicio A
C6203,Cliente 6203,2025-03-23,Servicio B
C6204,Cliente 6204,2025-03-08,Servicio A
C6205,Cliente 6205,2025-03-29,Servicio B
C6206,Cliente 6206,2025-03-05,Servicio A
C6207,Cliente 6207,2025-03-26,Servicio C
C6208,Cliente 6208,2025-03-29,Servicio B
C6209,Cliente 6209,2025-03-31,Servicio A
C6210,Cliente 6210,2025-03-19,Servicio B
C6211,Cliente 6211,2025-03-02,Servicio B
C6212,Cliente 6212,2025-03-22,Servicio A
C6213,Cliente 6213,2025-03-21,Servicio B
C6214,Cliente 6214,2025-03-16,Servicio A
C6215,Cliente 6215,2025-03-22,Servicio C
C6216,Cliente 6216,2025-03-10,Servicio B
C6217,Cliente 6217,2025-03-25,Servicio B
C6218,Cliente 6218,2025-03-21,Servicio A
C6219,Cliente 6219,2025-03-06,Servicio B
C6220,Cliente 6220,2025-03-23,Servicio C
C6221,Cliente 6221,2025-03-17,Servicio B
C6222,Cliente 6222,2025-03-02,Servicio B
C6223,Cliente 6223,2025-04-01,Servicio B
C6224,Cliente 6224,2025-03-17,Servicio C
C6225,Cliente 6225,2025-03-30,Servicio A
C6226,Cliente 6226,2025-03-20,Servicio A
C6227,Cliente 6227,2025-03-01,Servicio B
C6228,Cliente 6228,2025-04-01,Servicio C
C6229,Cliente 6229,2025-03-04,Servicio C
C6230,Cliente 6230,2025-03-01,Servicio A
C6231,Cliente 6231,2025-03-24,Servicio C
C6232,Cliente 6232,2025-03-07,Servicio B
C6233,Cliente 6233,2025-03-13,Servicio A
C6234,Cliente 6234,2025-03-02,Servicio A
C6235,Cliente 6235,2025-03-17,Servicio A
C6236,Cliente 6236,2025-03-11,Servicio C
C6237,Cliente 6237,2025-03-06,Servicio B
C6238,Cliente 6238,2025-03-21,Servicio A
C6239,Cliente 6239,2025-03-24,Servicio C
C6240,Cliente 6240,2025-03-31,Servicio A
C6241,Cliente 6241,2025-03-14,Servicio B
C6242,Cliente 6242,2025-03-26,Servicio C
C6243,Cliente 6243,2025-03-04,Servicio C
C6244,Cliente 6244,2025-03-07,Servicio C
C6245,Cliente 6245,2025-03-24,Servicio C
C6246,Cliente 6246,2025-03-09,Servicio B
C6247,Cliente 6247,2025-04-01,Servicio A
C6248,Cliente 6248,2025-03-24,Servicio A
C6249,Cliente 6249,2025-03-04,Servicio A
C6250,Cliente 6250,2025-03-03,Servicio C
C6251,Cliente 6251,2025-03-20,Servicio B
C6252,Cliente 6252,2025-03-17,Servicio B
C6253,Cliente 6253,2025-04-01,Servicio A
C6254,Cliente 6254,2025-03-14,Servicio A
C6255,Cliente 6255,2025-03-07,Servicio C
C6256,Cliente 6256,2025-03-13,Servicio B
C6257,Cliente 6257,2025-03-17,Servicio A
C6258,Cliente 6258,2025-03-15,Servicio B
C6259,Cliente 6259,2025-03-05,Servicio A
C6260,Cliente 6260,2025-03-16,Servicio A
C6261,Cliente 6261,2025-03-03,Servicio C
C6262,Cliente 6262,2025-03-04,Servicio C
C6263,Cliente 6263,2025-03-24,Servicio B
C6264,Cliente 6264,2025-03-13,Servicio C
C6265,Cliente 6265,2025-03-04,Servicio A
C6266,Cliente 6266,2025-03-25,Servicio C
C6267,Cliente 6267,2025-03-15,Servicio C
C6268,Cliente 6268,2025-03-14,Servicio C
C6269,Cliente 6269,2025-03-07,Servicio C
C6270,Cliente 6270,2025-03-07,Servicio A
C6271,Cliente 6271,2025-03-07,Servicio C
C6272,Cliente 6272,2025-03-05,Servicio C
C6273,Cliente 6273,2025-03-09,Servicio B
C6274,Cliente 6274,2025-03-08,Servicio A
C6275,Cliente 6275,2025-03-24,Servicio B
C6276,Cliente 6276,2025-03-21,Servicio C
C6277,Cliente 6277,2025-03-30,Servicio C
C6278,Cliente 6278,2025-03-10,Servicio C
C6279,Cliente 6279,2025-03-25,Servicio C
C6280,Cliente 6280,2025-03-19,Servicio A
C6281,Cliente 6281,2025-03-17,Servicio A
C6282,Cliente 6282,2025-03-09,Servicio B
C6283,Cliente 6283,2025-03-31,Servicio A
C6284,Cliente 6284,2025-03-28,Servicio C
C6285,Cliente 6285,2025-03-30,Servicio A
C6286,Cliente 6286,2025-03-08,Servicio B
C6287,Cliente 6287,2025-03-11,Servicio B
C6288,Cliente 6288,2025-03-11,Servicio C
C6289,Cliente 6289,2025-03-26,Servicio B
C6290,Cliente 6290,2025-03-15,Servicio A
C6291,Cliente 6291,2025-04-01,Servicio C
C6292,Cliente 6292,2025-03-19,Servicio A
C6293,Cliente 6293,2025-04-01,Servicio B
C6294,Cliente 6294,2025-03-14,Servicio A
C6295,Cliente 6295,2025-03-10,Servicio B
C6296,Cliente 6296,2025-03-01,Servicio C
C6297,Cliente 6297,2025-03-23,Servicio A
C6298,Cliente 6298,2025-03-12,Servicio A
C6299,Cliente 6299,2025-03-15,Servicio B
C6300,Cliente 6300,2025-03-04,Servicio C
C6301,Cliente 6301,2025-03-29,Servicio B
C6302,Cliente 6302,2025-03-28,Servicio B
C6303,Cliente 6303,2025-03-04,Servicio C
C6304,Cliente 6304,2025-03-15,Servicio B
C6305,Cliente 6305,2025-03-03,Servicio C
C6306,Cliente 6306,2025-03-26,Servicio B
C6307,Cliente 6307,2025-03-27,Servicio A
C6308,Cliente 6308,2025-03-08,Servicio B
C6309,Cliente 6309,2025-03-27,Servicio C
C6310,Cliente 6310,2025-03-18,Servicio A
C6311,Cliente 6311,2025-03-27,Servicio A
C6312,Cliente 6312,2025-03-09,Servicio C
C6313,Cliente 6313,2025-03-06,Servicio A
C6314,Cliente 6314,2025-03-11,Servicio C
C6315,Cliente 6315,2025-03-14,Servicio B
C6316,Cliente 6316,2025-03-26,Servicio B
C6317,Cliente 6317,2025-03-08,Servicio A
C6318,Cliente 6318,2025-03-09,Servicio A
C6319,Cliente 6319,2025-03-19,Servicio A
C6320,Cliente 6320,2025-03-17,Servicio A
C6321,Cliente 6321,2025-03-24,Servicio B
C6322,Cliente 6322,2025-03-31,Servicio C
C6323,Cliente 6323,2025-03-04,Servicio A
C6324,Cliente 6324,2025-03-24,Servicio A
C6325,Cliente 6325,2025-03-27,Servicio B
C6326,Cliente 6326,2025-03-08,Servicio A
C6327,Cliente 6327,2025-03-18,Servicio A
C6328,Cliente 6328,2025-03-01,Servicio C
C6329,Cliente 6329,2025-03-27,Servicio C
C6330,Cliente 6330,2025-03-04,Servicio B
C6331,Cliente 6331,2025-03-19,Servicio B
C6332,Cliente 6332,2025-03-14,Servicio B
C6333,Cliente 6333,2025-03-31,Servicio B
C6334,Cliente 6334,2025-03-20,Servicio B
C6335,Cliente 6335,2025-03-13,Servicio C
C6336,Cliente 6336,2025-03-05,Servicio A
C6337,Cliente 6337,2025-03-04,Servicio C
C6338,Cliente 6338,2025-04-01,Servicio B
C6339,Cliente 6339,2025-03-14,Servicio C
C6340,Cliente 6340,2025-03-03,Servicio B
C6341,Cliente 6341,2025-03-22,Servicio B
C6342,Cliente 6342,2025-03-18,Servicio B
C6343,Cliente 6343,2025-03-18,Servicio A
C6344,Cliente 6344,2025-03-02,Servicio B
C6345,Cliente 6345,2025-03-30,Servicio C
C6346,Cliente 6346,2025-04-01,Servicio C
C6347,Cliente 6347,2025-03-03,Servicio C
C6348,Cliente 6348,2025-03-17,Servicio B
C6349,Cliente 6349,2025-03-14,Servicio C
C6350,Cliente 6350,2025-03-25,Servicio C
C6351,Cliente 6351,2025-03-01,Servicio B
C6352,Cliente 6352,2025-03-29,Servicio A
C6353,Cliente 6353,2025-03-13,Servicio A
C6354,Cliente 6354,2025-03-09,Servicio A
C6355,Cliente 6355,2025-03-25,Servicio A
C6356,Cliente 6356,2025-03-03,Servicio C
C6357,Cliente 6357,2025-03-17,Servicio C
C6358,Cliente 6358,2025-03-18,Servicio C
C6359,Cliente 6359,2025-03-17,Servicio A
C6360,Cliente 6360,2025-03-07,Servicio C
C6361,Cliente 6361,2025-03-03,Servicio C
C6362,Cliente 6362,2025-03-22,Servicio A
C6363,Cliente 6363,2025-03-20,Servicio A
C6364,Cliente 6364,2025-03-24,Servicio B
C6365,Cliente 6365,2025-03-05,Servicio C
C6366,Cliente 6366,2025-03-01,Servicio C
C6367,Cliente 6367,2025-03-14,Servicio B
C6368,Cliente 6368,2025-03-20,Servicio A
C6369,Cliente 6369,2025-03-13,Servicio C
C6370,Cliente 6370,2025-03-10,Servicio B
C6371,Cliente 6371,2025-03-12,Servicio A
C6372,Cliente 6372,2025-03-12,Servicio B
C6373,Cliente 6373,2025-03-30,Servicio B
C6374,Cliente 6374,2025-03-29,Servicio C
C6375,Cliente 6375,2025-03-29,Servicio A
C6376,Cliente 6376,2025-03-07,Servicio B
C6377,Cliente 6377,2025-03-11,Servicio B
C6378,Cliente 6378,2025-03-26,Servicio C
C6379,Cliente 6379,2025-03-29,Servicio B
C6380,Cliente 6380,2025-03-23,Servicio B
C6381,Cliente 6381,2025-03-25,Servicio C
C6382,Cliente 6382,2025-03-09,Servicio C
C6383,Cliente 6383,2025-03-28,Servicio C
C6384,Cliente 6384,2025-03-30,Servicio C
C6385,Cliente 6385,2025-03-11,Servicio A
C6386,Cliente 6386,2025-03-06,Servicio C
C6387,Cliente 6387,2025-03-12,Servicio A
C6388,Cliente 6388,2025-03-20,Servicio C
C6389,Cliente 6389,2025-03-25,Servicio C
C6390,Cliente 6390,2025-03-15,Servicio A
C6391,Cliente 6391,2025-03-25,Servicio C
C6392,Cliente 6392,2025-03-19,Servicio C
C6393,Cliente 6393,2025-03-24,Servicio B
C6394,Cliente 6394,2025-03-22,Servicio B
C6395,Cliente 6395,2025-03-11,Servicio C
C6396,Cliente 6396,2025-03-02,Servicio B
C6397,Cliente 6397,2025-03-20,Servicio B
C6398,Cliente 6398,2025-03-05,Servicio C
C6399,Cliente 6399,2025-03-03,Servicio B
C6400,Cliente 6400,2025-03-21,Servicio A
C6401,Cliente 6401,2025-03-17,Servicio B
C6402,Cliente 6402,2025-03-10,Servicio C
C6403,Cliente 6403,2025-04-01,Servicio B
C6404,Cliente 6404,2025-03-17,Servicio C
C6405,Cliente 6405,2025-03-17,Servicio B
C6406,Cliente 6406,2025-03-21,Servicio A
C6407,Cliente 6407,2025-03-20,Servicio B
C6408,Cliente 6408,2025-03-07,Servicio C
C6409,Cliente 6409,2025-03-21,Servicio B
C6410,Cliente 6410,2025-04-01,Servicio A
C6411,Cliente 6411,2025-03-10,Servicio A
C6412,Cliente 6412,2025-03-20,Servicio A
C6413,Cliente 6413,2025-03-24,Servicio B
C6414,Cliente 6414,2025-03-05,Servicio B
C6415,Cliente 6415,2025-03-31,Servicio C
C6416,Cliente 6416,2025-03-10,Servicio A
C6417,Cliente 6417,2025-03-11,Servicio B
C6418,Cliente 6418,2025-03-06,Servicio C
C6419,Cliente 6419,2025-03-05,Servicio C
C6420,Cliente 6420,2025-03-11,Servicio C
C6421,Cliente 6421,2025-03-03,Servicio A
C6422,Cliente 6422,2025-03-02,Servicio B
C6423,Cliente 6423,2025-03-22,Servicio C
C6424,Cliente 6424,2025-03-11,Servicio C
C6425,Cliente 6425,2025-03-20,Servicio C
C6426,Cliente 6426,2025-03-08,Servicio C
C6427,Cliente 6427,2025-03-03,Servicio A
C6428,Cliente 6428,2025-03-23,Servicio B
C6429,Cliente 6429,2025-03-06,Servicio B
C6430,Cliente 6430,2025-03-22,Servicio C
C6431,Cliente 6431,2025-03-16,Servicio B
C6432,Cliente 6432,2025-03-12,Servicio A
C6433,Cliente 6433,2025-03-25,Servicio C
C6434,Cliente 6434,2025-03-14,Servicio A
C6435,Cliente 6435,2025-04-01,Servicio A
C6436,Cliente 6436,2025-03-27,Servicio C
C6437,Cliente 6437,2025-03-18,Servicio A
C6438,Cliente 6438,2025-03-24,Servicio B
C6439,Cliente 6439,2025-03-30,Servicio B
C6440,Cliente 6440,2025-03-20,Servicio C
C6441,Cliente 6441,2025-03-19,Servicio A
C6442,Cliente 6442,2025-04-01,Servicio B
C6443,Cliente 6443,2025-03-12,Servicio B
C6444,Cliente 6444,2025-03-29,Servicio B
C6445,Cliente 6445,2025-03-16,Servicio B
C6446,Cliente 6446,2025-03-20,Servicio B
C6447,Cliente 6447,2025-03-17,Servicio A
C6448,Cliente 6448,2025-03-20,Servicio C
C6449,Cliente 6449,2025-03-20,Servicio C
C6450,Cliente 6450,2025-03-08,Servicio C
C6451,Cliente 6451,2025-04-01,Servicio C
C6452,Cliente 6452,2025-03-26,Servicio A
C6453,Cliente 6453,2025-03-19,Servicio A
C6454,Cliente 6454,2025-03-07,Servicio B
C6455,Cliente 6455,2025-04-01,Servicio A
C6456,Cliente 6456,2025-03-12,Servicio A
C6457,Cliente 6457,2025-03-28,Servicio A
C6458,Cliente 6458,2025-03-03,Servicio B
C6459,Cliente 6459,2025-03-13,Servicio A
C6460,Cliente 6460,2025-03-06,Servicio B
C6461,Cliente 6461,2025-03-30,Servicio A
C6462,Cliente 6462,2025-03-04,Servicio C
C6463,Cliente 6463,2025-03-13,Servicio B
C6464,Cliente 6464,2025-03-08,Servicio C
C6465,Cliente 6465,2025-03-06,Servicio C
C6466,Cliente 6466,2025-03-30,Servicio A
C6467,Cliente 6467,2025-03-23,Servicio B
C6468,Cliente 6468,2025-03-14,Servicio A
C6469,Cliente 6469,2025-03-03,Servicio C
C6470,Cliente 6470,2025-03-17,Servicio A
C6471,Cliente 6471,2025-03-25,Servicio A
C6472,Cliente 6472,2025-03-24,Servicio B
C6473,Cliente 6473,2025-03-04,Servicio C
C6474,Cliente 6474,2025-04-01,Servicio C
C6475,Cliente 6475,2025-03-13,Servicio C
C6476,Cliente 6476,2025-03-14,Servicio B
C6477,Cliente 6477,2025-03-03,Servicio C
C6478,Cliente 6478,2025-04-01,Servicio B
C6479,Cliente 6479,2025-03-30,Servicio A
C6480,Cliente 6480,2025-03-10,Servicio C
C6481,Cliente 6481,2025-03-12,Servicio C
C6482,Cliente 6482,2025-03-31,Servicio A
C6483,Cliente 6483,2025-03-05,Servicio B
C6484,Cliente 6484,2025-03-19,Servicio C
C6485,Cliente 6485,2025-03-08,Servicio B
C6486,Cliente 6486,2025-03-31,Servicio C
C6487,Cliente 6487,2025-03-28,Servicio B
C6488,Cliente 6488,2025-03-04,Servicio A
C6489,Cliente 6489,2025-04-01,Servicio C
C6490,Cliente 6490,2025-03-21,Servicio B
C6491,Cliente 6491,2025-03-10,Servicio B
C6492,Cliente 6492,2025-03-10,Servicio A
C6493,Cliente 6493,2025-03-13,Servicio B
C6494,Cliente 6494,2025-03-21,Servicio C
C6495,Cliente 6495,2025-03-12,Servicio C
C6496,Cliente 6496,2025-03-04,Servicio A
C6497,Cliente 6497,2025-03-18,Servicio A
C6498,Cliente 6498,2025-03-19,Servicio C
C6499,Cliente 6499,2025-03-03,Servicio C
C6500,Cliente 6500,2025-03-18,Servicio B
C6501,Cliente 6501,2025-03-23,Servicio A
C6502,Cliente 6502,2025-03-25,Servicio C
C6503,Cliente 6503,2025-03-07,Servicio B
C6504,Cliente 6504,2025-03-15,Servicio A
C6505,Cliente 6505,2025-03-04,Servicio A
C6506,Cliente 6506,2025-03-03,Servicio C
C6507,Cliente 6507,2025-03-16,Servicio A
C6508,Cliente 6508,2025-03-16,Servicio C
C6509,Cliente 6509,2025-03-20,Servicio A
C6510,Cliente 6510,2025-03-17,Servicio B
C6511,Cliente 6511,2025-04-01,Servicio C
C6512,Cliente 6512,2025-03-21,Servicio A
C6513,Cliente 6513,2025-03-10,Servicio A
C6514,Cliente 6514,2025-03-05,Servicio A
C6515,Cliente 6515,2025-04-01,Servicio C
