ordernumber,orderlinenumber,shippeddate,requireddate,customernumber,employeenumber,productcode,status,comments,quantityordered,priceeach,sales_amount,days_to_ship,days_required,total_sales_line
10270,3,2004-07-24,2004-07-27,282,1611,S18_4600,Shipped,Can we renegotiate this one?,38,107.76,4094.88,5.0,8,4094.88
10270,4,2004-07-24,2004-07-27,282,1611,S700_2824,Shipped,Can we renegotiate this one?,46,101.15,4652.900000000001,5.0,8,4652.900000000001
10270,5,2004-07-24,2004-07-27,282,1611,S32_3522,Shipped,Can we renegotiate this one?,21,52.36,1099.56,5.0,8,1099.56
10270,6,2004-07-24,2004-07-27,282,1611,S12_1666,Shipped,Can we renegotiate this one?,28,135.3,3788.4000000000005,5.0,8,3788.4000000000005
10270,7,2004-07-24,2004-07-27,282,1611,S18_4668,Shipped,Can we renegotiate this one?,44,40.25,1771.0,5.0,8,1771.0
10270,8,2004-07-24,2004-07-27,282,1611,S18_1097,Shipped,Can we renegotiate this one?,43,94.5,4063.5,5.0,8,4063.5
10270,9,2004-07-24,2004-07-27,282,1611,S10_1949,Shipped,Can we renegotiate this one?,21,171.44,3600.24,5.0,8,3600.24
10270,10,2004-07-24,2004-07-27,282,1611,S18_2949,Shipped,Can we renegotiate this one?,31,81.05,2512.5499999999997,5.0,8,2512.5499999999997
10270,11,2004-07-24,2004-07-27,282,1611,S18_3136,Shipped,Can we renegotiate this one?,38,85.87,3263.0600000000004,5.0,8,3263.0600000000004
10271,1,2004-07-23,2004-07-29,124,1165,S24_4048,Shipped,,22,110.0,2420.0,3.0,9,2420.0
10271,2,2004-07-23,2004-07-29,124,1165,S24_1444,Shipped,,45,49.71,2236.95,3.0,9,2236.95
10271,3,2004-07-23,2004-07-29,124,1165,S50_1392,Shipped,,34,93.76,3187.84,3.0,9,3187.84
10271,4,2004-07-23,2004-07-29,124,1165,S18_2238,Shipped,,50,147.36,7368.000000000001,3.0,9,7368.000000000001
10271,5,2004-07-23,2004-07-29,124,1165,S12_4473,Shipped,,31,99.54,3085.7400000000002,3.0,9,3085.7400000000002
10271,6,2004-07-23,2004-07-29,124,1165,S24_2840,Shipped,,38,28.64,1088.32,3.0,9,1088.32
10271,7,2004-07-23,2004-07-29,124,1165,S32_2509,Shipped,,35,51.95,1818.25,3.0,9,1818.25
10271,8,2004-07-23,2004-07-29,124,1165,S18_2319,Shipped,,50,121.5,6075.0,3.0,9,6075.0
10271,9,2004-07-23,2004-07-29,124,1165,S18_3232,Shipped,,20,169.34,3386.8,3.0,9,3386.8
10271,10,2004-07-23,2004-07-29,124,1165,S24_2300,Shipped,,43,122.68,5275.240000000001,3.0,9,5275.240000000001
10271,11,2004-07-23,2004-07-29,124,1165,S18_2432,Shipped,,25,59.55,1488.75,3.0,9,1488.75
10272,1,2004-07-22,2004-07-26,157,1216,S12_3891,Shipped,,39,148.8,5803.200000000001,2.0,6,5803.200000000001
10272,2,2004-07-22,2004-07-26,157,1216,S12_1108,Shipped,,35,187.02,6545.700000000001,2.0,6,6545.700000000001
10272,3,2004-07-22,2004-07-26,157,1216,S12_3148,Shipped,,27,123.89,3345.03,2.0,6,3345.03
10272,4,2004-07-22,2004-07-26,157,1216,S50_1514,Shipped,,43,53.89,2317.27,2.0,6,2317.27
10272,5,2004-07-22,2004-07-26,157,1216,S18_4027,Shipped,,25,126.39,3159.75,2.0,6,3159.75
10272,6,2004-07-22,2004-07-26,157,1216,S32_3207,Shipped,,45,56.55,2544.75,2.0,6,2544.75
10273,1,2004-07-22,2004-07-28,314,1401,S18_3856,Shipped,,50,105.87,5293.5,1.0,7,5293.5
10273,2,2004-07-22,2004-07-28,314,1401,S18_3029,Shipped,,34,84.3,2866.2,1.0,7,2866.2
10273,3,2004-07-22,2004-07-28,314,1401,S24_3816,Shipped,,48,83.86,4025.2799999999997,1.0,7,4025.2799999999997
10273,4,2004-07-22,2004-07-28,314,1401,S10_4757,Shipped,,30,136.0,4080.0,1.0,7,4080.0
10273,5,2004-07-22,2004-07-28,314,1401,S700_2610,Shipped,,42,57.82,2428.44,1.0,7,2428.44
10273,6,2004-07-22,2004-07-28,314,1401,S24_3151,Shipped,,27,84.08,2270.16,1.0,7,2270.16
10273,7,2004-07-22,2004-07-28,314,1401,S700_1138,Shipped,,21,66.0,1386.0,1.0,7,1386.0
10273,8,2004-07-22,2004-07-28,314,1401,S700_3505,Shipped,,40,91.15,3646.0,1.0,7,3646.0
10273,9,2004-07-22,2004-07-28,314,1401,S700_3962,Shipped,,26,89.38,2323.88,1.0,7,2323.88
10273,10,2004-07-22,2004-07-28,314,1401,S72_3212,Shipped,,37,51.32,1898.84,1.0,7,1898.84
10273,11,2004-07-22,2004-07-28,314,1401,S24_2011,Shipped,,22,103.23,2271.06,1.0,7,2271.06
10273,12,2004-07-22,2004-07-28,314,1401,S18_4522,Shipped,,33,72.85,2404.0499999999997,1.0,7,2404.0499999999997
10273,13,2004-07-22,2004-07-28,314,1401,S18_3140,Shipped,,40,117.47,4698.8,1.0,7,4698.8
10273,14,2004-07-22,2004-07-28,314,1401,S700_1938,Shipped,,21,77.95,1636.95,1.0,7,1636.95
10273,15,2004-07-22,2004-07-28,314,1401,S18_3259,Shipped,,47,87.73,4123.31,1.0,7,4123.31
10274,1,2004-07-22,2004-07-29,379,1188,S18_1662,Shipped,,41,129.31,5301.71,1.0,8,5301.71
10274,2,2004-07-22,2004-07-29,379,1188,S24_2841,Shipped,,40,56.86,2274.4,1.0,8,2274.4
10274,3,2004-07-22,2004-07-29,379,1188,S24_3420,Shipped,,24,65.09,1562.16,1.0,8,1562.16
10274,4,2004-07-22,2004-07-29,379,1188,S72_1253,Shipped,,32,49.66,1589.12,1.0,8,1589.12
10274,5,2004-07-22,2004-07-29,379,1188,S700_2047,Shipped,,24,75.13,1803.12,1.0,8,1803.12
10275,1,2004-07-29,2004-08-02,119,1370,S10_1678,Shipped,,45,81.35,3660.7499999999995,6.0,10,3660.7499999999995
10275,2,2004-07-29,2004-08-02,119,1370,S24_1578,Shipped,,21,105.94,2224.74,6.0,10,2224.74
10275,3,2004-07-29,2004-08-02,119,1370,S10_4698,Shipped,,36,154.93,5577.4800000000005,6.0,10,5577.4800000000005
10275,4,2004-07-29,2004-08-02,119,1370,S10_2016,Shipped,,22,115.37,2538.1400000000003,6.0,10,2538.1400000000003
10275,5,2004-07-29,2004-08-02,119,1370,S18_2625,Shipped,,37,52.09,1927.3300000000002,6.0,10,1927.3300000000002
10275,6,2004-07-29,2004-08-02,119,1370,S24_2000,Shipped,,30,61.7,1851.0,6.0,10,1851.0
10275,7,2004-07-29,2004-08-02,119,1370,S32_1374,Shipped,,23,89.9,2067.7000000000003,6.0,10,2067.7000000000003
10275,8,2004-07-29,2004-08-02,119,1370,S700_2834,Shipped,,48,102.04,4897.92,6.0,10,4897.92
10275,9,2004-07-29,2004-08-02,119,1370,S18_2581,Shipped,,35,70.12,2454.2000000000003,6.0,10,2454.2000000000003
10275,10,2004-07-29,2004-08-02,119,1370,S24_4278,Shipped,,27,67.38,1819.2599999999998,6.0,10,1819.2599999999998
10275,11,2004-07-29,2004-08-02,119,1370,S24_1785,Shipped,,25,97.38,2434.5,6.0,10,2434.5
10275,12,2004-07-29,2004-08-02,119,1370,S32_4289,Shipped,,28,58.47,1637.1599999999999,6.0,10,1637.1599999999999
10275,13,2004-07-29,2004-08-02,119,1370,S50_1341,Shipped,,38,40.15,1525.7,6.0,10,1525.7
10275,14,2004-07-29,2004-08-02,119,1370,S700_1691,Shipped,,32,85.86,2747.52,6.0,10,2747.52
10275,15,2004-07-29,2004-08-02,119,1370,S700_3167,Shipped,,43,72.0,3096.0,6.0,10,3096.0
10275,16,2004-07-29,2004-08-02,119,1370,S700_2466,Shipped,,39,82.77,3228.0299999999997,6.0,10,3228.0299999999997
10275,17,2004-07-29,2004-08-02,119,1370,S700_4002,Shipped,,31,59.96,1858.76,6.0,10,1858.76
10275,18,2004-07-29,2004-08-02,119,1370,S24_3949,Shipped,,41,58.0,2378.0,6.0,10,2378.0
10276,1,2004-08-08,2004-08-11,204,1188,S12_3380,Shipped,,47,104.52,4912.44,6.0,9,4912.44
10276,2,2004-08-08,2004-08-11,204,1188,S24_3371,Shipped,,20,58.17,1163.4,6.0,9,1163.4
10276,3,2004-08-08,2004-08-11,204,1188,S12_1099,Shipped,,50,184.84,9242.0,6.0,9,9242.0
10276,4,2004-08-08,2004-08-11,204,1188,S12_3990,Shipped,,38,67.83,2577.54,6.0,9,2577.54
10276,5,2004-08-08,2004-08-11,204,1188,S18_3482,Shipped,,30,139.64,4189.2,6.0,9,4189.2
10276,6,2004-08-08,2004-08-11,204,1188,S18_3278,Shipped,,38,78.0,2964.0,6.0,9,2964.0
10276,7,2004-08-08,2004-08-11,204,1188,S24_4620,Shipped,,48,67.1,3220.7999999999997,6.0,9,3220.7999999999997
10276,8,2004-08-08,2004-08-11,204,1188,S18_4721,Shipped,,48,120.53,5785.4400000000005,6.0,9,5785.4400000000005
10276,9,2004-08-08,2004-08-11,204,1188,S18_3782,Shipped,,33,54.71,1805.43,6.0,9,1805.43
10276,10,2004-08-08,2004-08-11,204,1188,S32_2206,Shipped,,27,35.4,955.8,6.0,9,955.8
10276,11,2004-08-08,2004-08-11,204,1188,S50_4713,Shipped,,21,67.53,1418.13,6.0,9,1418.13
10276,12,2004-08-08,2004-08-11,204,1188,S24_2360,Shipped,,46,61.64,2835.44,6.0,9,2835.44
10276,13,2004-08-08,2004-08-11,204,1188,S32_4485,Shipped,,38,94.91,3606.58,6.0,9,3606.58
10276,14,2004-08-08,2004-08-11,204,1188,S12_2823,Shipped,,43,150.62,6476.66,6.0,9,6476.66
10278,1,2004-08-09,2004-08-16,112,1166,S24_1628,Shipped,,35,48.8,1708.0,3.0,10,1708.0
10278,2,2004-08-09,2004-08-16,112,1166,S18_1589,Shipped,,23,107.02,2461.46,3.0,10,2461.46
10278,3,2004-08-09,2004-08-16,112,1166,S18_2870,Shipped,,39,117.48,4581.72,3.0,10,4581.72
10278,4,2004-08-09,2004-08-16,112,1166,S18_3685,Shipped,,31,114.44,3547.64,3.0,10,3547.64
10278,5,2004-08-09,2004-08-16,112,1166,S18_1984,Shipped,,29,118.07,3424.0299999999997,3.0,10,3424.0299999999997
10278,6,2004-08-09,2004-08-16,112,1166,S18_1129,Shipped,,34,114.65,3898.1000000000004,3.0,10,3898.1000000000004
10278,7,2004-08-09,2004-08-16,112,1166,S18_3232,Shipped,,42,167.65,7041.3,3.0,10,7041.3
10278,8,2004-08-09,2004-08-16,112,1166,S24_2972,Shipped,,31,37.38,1158.78,3.0,10,1158.78
10278,9,2004-08-09,2004-08-16,112,1166,S24_3856,Shipped,,25,136.22,3405.5,3.0,10,3405.5
10278,10,2004-08-09,2004-08-16,112,1166,S18_1889,Shipped,,29,73.15,2121.3500000000004,3.0,10,2121.3500000000004
10279,1,2004-08-15,2004-08-19,141,1370,S18_4933,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",26,68.42,1778.92,6.0,10,1778.92
10279,2,2004-08-15,2004-08-19,141,1370,S24_2887,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",48,106.87,5129.76,6.0,10,5129.76
10279,3,2004-08-15,2004-08-19,141,1370,S24_2766,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",49,76.33,3740.17,6.0,10,3740.17
10279,4,2004-08-15,2004-08-19,141,1370,S24_3191,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",33,78.76,2599.0800000000004,6.0,10,2599.0800000000004
10279,5,2004-08-15,2004-08-19,141,1370,S24_1046,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",32,68.35,2187.2,6.0,10,2187.2
10279,6,2004-08-15,2004-08-19,141,1370,S24_3432,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",48,95.3,4574.4,6.0,10,4574.4
10280,1,2004-08-19,2004-08-27,249,1401,S18_1097,Shipped,,24,98.0,2352.0,2.0,10,2352.0
10280,2,2004-08-19,2004-08-27,249,1401,S10_1949,Shipped,,34,205.73,6994.82,2.0,10,6994.82
10344,7,2004-11-29,2004-12-02,350,1337,S24_1046,Shipped,,29,61.0,1769.0,4.0,7,1769.0
10280,3,2004-08-19,2004-08-27,249,1401,S18_2949,Shipped,,46,82.06,3774.76,2.0,10,3774.76
10280,4,2004-08-19,2004-08-27,249,1401,S18_3136,Shipped,,29,102.63,2976.27,2.0,10,2976.27
10280,5,2004-08-19,2004-08-27,249,1401,S18_2957,Shipped,,43,54.34,2336.6200000000003,2.0,10,2336.6200000000003
10280,6,2004-08-19,2004-08-27,249,1401,S24_4258,Shipped,,21,79.86,1677.06,2.0,10,1677.06
10280,7,2004-08-19,2004-08-27,249,1401,S18_3320,Shipped,,34,99.21,3373.14,2.0,10,3373.14
10280,8,2004-08-19,2004-08-27,249,1401,S18_1367,Shipped,,27,47.44,1280.8799999999999,2.0,10,1280.8799999999999
10280,9,2004-08-19,2004-08-27,249,1401,S18_1342,Shipped,,50,87.33,4366.5,2.0,10,4366.5
10280,10,2004-08-19,2004-08-27,249,1401,S18_2795,Shipped,,22,158.63,3489.8599999999997,2.0,10,3489.8599999999997
10280,11,2004-08-19,2004-08-27,249,1401,S24_2022,Shipped,,45,36.29,1633.05,2.0,10,1633.05
10280,12,2004-08-19,2004-08-27,249,1401,S24_1937,Shipped,,20,29.87,597.4,2.0,10,597.4
10280,13,2004-08-19,2004-08-27,249,1401,S18_2325,Shipped,,37,109.33,4045.21,2.0,10,4045.21
10280,14,2004-08-19,2004-08-27,249,1401,S24_3969,Shipped,,33,35.29,1164.57,2.0,10,1164.57
10280,15,2004-08-19,2004-08-27,249,1401,S18_2248,Shipped,,25,53.28,1332.0,2.0,10,1332.0
10280,16,2004-08-19,2004-08-27,249,1401,S18_1749,Shipped,,26,161.5,4199.0,2.0,10,4199.0
10280,17,2004-08-19,2004-08-27,249,1401,S18_4409,Shipped,,35,77.31,2705.85,2.0,10,2705.85
10281,1,2004-08-23,2004-08-28,157,1216,S12_4473,Shipped,,41,98.36,4032.7599999999998,4.0,9,4032.7599999999998
10281,2,2004-08-23,2004-08-28,157,1216,S24_2840,Shipped,,20,33.95,679.0,4.0,9,679.0
10281,3,2004-08-23,2004-08-28,157,1216,S32_2509,Shipped,,31,44.91,1392.2099999999998,4.0,9,1392.2099999999998
10281,4,2004-08-23,2004-08-28,157,1216,S18_2319,Shipped,,48,114.14,5478.72,4.0,9,5478.72
10281,5,2004-08-23,2004-08-28,157,1216,S18_3232,Shipped,,25,135.47,3386.75,4.0,9,3386.75
10281,6,2004-08-23,2004-08-28,157,1216,S24_2300,Shipped,,25,112.46,2811.5,4.0,9,2811.5
10281,7,2004-08-23,2004-08-28,157,1216,S18_2432,Shipped,,29,56.52,1639.0800000000002,4.0,9,1639.0800000000002
10281,8,2004-08-23,2004-08-28,157,1216,S32_1268,Shipped,,29,80.9,2346.1000000000004,4.0,9,2346.1000000000004
10281,9,2004-08-23,2004-08-28,157,1216,S10_4962,Shipped,,44,132.97,5850.68,4.0,9,5850.68
10281,10,2004-08-23,2004-08-28,157,1216,S18_4600,Shipped,,25,96.86,2421.5,4.0,9,2421.5
10281,11,2004-08-23,2004-08-28,157,1216,S700_2824,Shipped,,27,89.01,2403.27,4.0,9,2403.27
10281,12,2004-08-23,2004-08-28,157,1216,S32_3522,Shipped,,36,59.47,2140.92,4.0,9,2140.92
10281,13,2004-08-23,2004-08-28,157,1216,S12_1666,Shipped,,25,127.1,3177.5,4.0,9,3177.5
10281,14,2004-08-23,2004-08-28,157,1216,S18_4668,Shipped,,44,42.76,1881.4399999999998,4.0,9,1881.4399999999998
10282,1,2004-08-22,2004-08-26,124,1165,S18_3140,Shipped,,43,122.93,5285.990000000001,2.0,6,5285.990000000001
10282,2,2004-08-22,2004-08-26,124,1165,S700_1938,Shipped,,43,77.95,3351.85,2.0,6,3351.85
10282,3,2004-08-22,2004-08-26,124,1165,S18_3259,Shipped,,36,88.74,3194.64,2.0,6,3194.64
10282,4,2004-08-22,2004-08-26,124,1165,S12_3891,Shipped,,24,169.56,4069.44,2.0,6,4069.44
10282,5,2004-08-22,2004-08-26,124,1165,S12_1108,Shipped,,41,176.63,7241.83,2.0,6,7241.83
10282,6,2004-08-22,2004-08-26,124,1165,S12_3148,Shipped,,27,142.02,3834.5400000000004,2.0,6,3834.5400000000004
10282,7,2004-08-22,2004-08-26,124,1165,S50_1514,Shipped,,37,56.24,2080.88,2.0,6,2080.88
10282,8,2004-08-22,2004-08-26,124,1165,S18_4027,Shipped,,31,132.13,4096.03,2.0,6,4096.03
10282,9,2004-08-22,2004-08-26,124,1165,S32_3207,Shipped,,36,51.58,1856.8799999999999,2.0,6,1856.8799999999999
10282,10,2004-08-22,2004-08-26,124,1165,S24_4048,Shipped,,39,96.99,3782.6099999999997,2.0,6,3782.6099999999997
10282,11,2004-08-22,2004-08-26,124,1165,S24_1444,Shipped,,29,49.71,1441.59,2.0,6,1441.59
10282,12,2004-08-22,2004-08-26,124,1165,S50_1392,Shipped,,38,114.59,4354.42,2.0,6,4354.42
10282,13,2004-08-22,2004-08-26,124,1165,S18_2238,Shipped,,23,147.36,3389.28,2.0,6,3389.28
10283,1,2004-08-23,2004-08-30,260,1323,S72_1253,Shipped,,43,41.22,1772.46,3.0,10,1772.46
10283,2,2004-08-23,2004-08-30,260,1323,S700_2047,Shipped,,20,74.23,1484.6000000000001,3.0,10,1484.6000000000001
10283,3,2004-08-23,2004-08-30,260,1323,S18_3856,Shipped,,46,100.58,4626.68,3.0,10,4626.68
10283,4,2004-08-23,2004-08-30,260,1323,S18_3029,Shipped,,21,78.28,1643.88,3.0,10,1643.88
10283,5,2004-08-23,2004-08-30,260,1323,S24_3816,Shipped,,33,77.15,2545.9500000000003,3.0,10,2545.9500000000003
10283,6,2004-08-23,2004-08-30,260,1323,S10_4757,Shipped,,25,130.56,3264.0,3.0,10,3264.0
10283,7,2004-08-23,2004-08-30,260,1323,S700_2610,Shipped,,47,68.67,3227.4900000000002,3.0,10,3227.4900000000002
10283,8,2004-08-23,2004-08-30,260,1323,S24_3151,Shipped,,34,80.54,2738.36,3.0,10,2738.36
10283,9,2004-08-23,2004-08-30,260,1323,S700_1138,Shipped,,45,62.0,2790.0,3.0,10,2790.0
10283,10,2004-08-23,2004-08-30,260,1323,S700_3505,Shipped,,22,88.15,1939.3000000000002,3.0,10,1939.3000000000002
10283,11,2004-08-23,2004-08-30,260,1323,S700_3962,Shipped,,38,85.41,3245.58,3.0,10,3245.58
10283,12,2004-08-23,2004-08-30,260,1323,S72_3212,Shipped,,33,49.14,1621.6200000000001,3.0,10,1621.6200000000001
10283,13,2004-08-23,2004-08-30,260,1323,S24_2011,Shipped,,42,99.54,4180.68,3.0,10,4180.68
10283,14,2004-08-23,2004-08-30,260,1323,S18_4522,Shipped,,34,71.97,2446.98,3.0,10,2446.98
10284,1,2004-08-26,2004-08-29,299,1504,S18_2581,Shipped,Custom shipping instructions sent to warehouse,31,68.43,2121.3300000000004,5.0,8,2121.3300000000004
10284,2,2004-08-26,2004-08-29,299,1504,S24_4278,Shipped,Custom shipping instructions sent to warehouse,21,66.65,1399.65,5.0,8,1399.65
10284,3,2004-08-26,2004-08-29,299,1504,S24_1785,Shipped,Custom shipping instructions sent to warehouse,22,101.76,2238.7200000000003,5.0,8,2238.7200000000003
10284,4,2004-08-26,2004-08-29,299,1504,S32_4289,Shipped,Custom shipping instructions sent to warehouse,50,60.54,3027.0,5.0,8,3027.0
10284,5,2004-08-26,2004-08-29,299,1504,S50_1341,Shipped,Custom shipping instructions sent to warehouse,33,35.78,1180.74,5.0,8,1180.74
10284,6,2004-08-26,2004-08-29,299,1504,S700_1691,Shipped,Custom shipping instructions sent to warehouse,24,87.69,2104.56,5.0,8,2104.56
10284,7,2004-08-26,2004-08-29,299,1504,S700_3167,Shipped,Custom shipping instructions sent to warehouse,25,68.0,1700.0,5.0,8,1700.0
10284,8,2004-08-26,2004-08-29,299,1504,S700_2466,Shipped,Custom shipping instructions sent to warehouse,45,95.73,4307.85,5.0,8,4307.85
10284,9,2004-08-26,2004-08-29,299,1504,S700_4002,Shipped,Custom shipping instructions sent to warehouse,32,73.29,2345.28,5.0,8,2345.28
10284,10,2004-08-26,2004-08-29,299,1504,S24_3949,Shipped,Custom shipping instructions sent to warehouse,21,65.51,1375.71,5.0,8,1375.71
10284,11,2004-08-26,2004-08-29,299,1504,S18_1662,Shipped,Custom shipping instructions sent to warehouse,45,137.19,6173.55,5.0,8,6173.55
10284,12,2004-08-26,2004-08-29,299,1504,S24_2841,Shipped,Custom shipping instructions sent to warehouse,30,65.08,1952.3999999999999,5.0,8,1952.3999999999999
10284,13,2004-08-26,2004-08-29,299,1504,S24_3420,Shipped,Custom shipping instructions sent to warehouse,39,59.83,2333.37,5.0,8,2333.37
10285,1,2004-08-31,2004-09-04,286,1216,S32_2206,Shipped,,37,36.61,1354.57,4.0,8,1354.57
10285,2,2004-08-31,2004-09-04,286,1216,S50_4713,Shipped,,39,76.48,2982.7200000000003,4.0,8,2982.7200000000003
10420,5,,2005-06-07,282,1611,S18_1749,In Process,,37,153.0,5661.0,,9,5661.0
10285,3,2004-08-31,2004-09-04,286,1216,S24_2360,Shipped,,38,64.41,2447.58,4.0,8,2447.58
10285,4,2004-08-31,2004-09-04,286,1216,S32_4485,Shipped,,26,100.01,2600.26,4.0,8,2600.26
10285,5,2004-08-31,2004-09-04,286,1216,S12_2823,Shipped,,49,131.04,6420.96,4.0,8,6420.96
10285,6,2004-08-31,2004-09-04,286,1216,S10_1678,Shipped,,36,95.7,3445.2000000000003,4.0,8,3445.2000000000003
10285,7,2004-08-31,2004-09-04,286,1216,S24_1578,Shipped,,34,91.29,3103.86,4.0,8,3103.86
10285,8,2004-08-31,2004-09-04,286,1216,S10_4698,Shipped,,27,166.55,4496.85,4.0,8,4496.85
10285,9,2004-08-31,2004-09-04,286,1216,S10_2016,Shipped,,47,110.61,5198.67,4.0,8,5198.67
10285,10,2004-08-31,2004-09-04,286,1216,S18_2625,Shipped,,20,50.88,1017.6,4.0,8,1017.6
10285,11,2004-08-31,2004-09-04,286,1216,S24_2000,Shipped,,39,61.7,2406.3,4.0,8,2406.3
10285,12,2004-08-31,2004-09-04,286,1216,S32_1374,Shipped,,37,82.91,3067.67,4.0,8,3067.67
10285,13,2004-08-31,2004-09-04,286,1216,S700_2834,Shipped,,45,102.04,4591.8,4.0,8,4591.8
10286,1,2004-09-01,2004-09-06,172,1337,S18_3782,Shipped,,38,51.6,1960.8,4.0,9,1960.8
10287,1,2004-09-01,2004-09-06,298,1702,S18_2870,Shipped,,44,114.84,5052.96,2.0,7,5052.96
10287,2,2004-09-01,2004-09-06,298,1702,S18_3685,Shipped,,27,139.87,3776.4900000000002,2.0,7,3776.4900000000002
10287,3,2004-09-01,2004-09-06,298,1702,S18_1984,Shipped,,24,123.76,2970.2400000000002,2.0,7,2970.2400000000002
10287,4,2004-09-01,2004-09-06,298,1702,S18_1129,Shipped,,41,113.23,4642.43,2.0,7,4642.43
10287,5,2004-09-01,2004-09-06,298,1702,S18_3232,Shipped,,36,137.17,4938.12,2.0,7,4938.12
10287,6,2004-09-01,2004-09-06,298,1702,S24_2972,Shipped,,36,31.34,1128.24,2.0,7,1128.24
