,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
789603,2008,2,16,6,1517.0,1524,1652.0,1645,OO,6248,N768SK,215.0,201.0,171.0,7.0,-7.0,TYS,DEN,1162,6.0,38.0,0,,0,,,,,
927890,2008,2,7,4,719.0,720,922.0,916,EV,4797,N884AS,123.0,116.0,106.0,6.0,-1.0,SCE,ATL,615,10.0,7.0,0,,0,,,,,
5047056,2008,9,29,1,1340.0,1110,1935.0,1705,UA,352,N553UA,235.0,235.0,206.0,150.0,150.0,SEA,ORD,1721,10.0,19.0,0,,0,150.0,0.0,0.0,0.0,0.0
1293969,2008,3,27,4,1921.0,1920,2026.0,2027,XE,2984,N15941,65.0,67.0,42.0,-1.0,1.0,IAH,DAL,217,3.0,20.0,0,,0,,,,,
3391937,2008,6,28,6,1652.0,1630,1833.0,1730,MQ,3695,N647AE,101.0,60.0,71.0,63.0,22.0,DFW,FSM,228,4.0,26.0,0,,0,22.0,0.0,41.0,0.0,0.0
6071207,2008,11,29,6,1408.0,1230,1445.0,1302,YV,1004,N77278,37.0,32.0,24.0,103.0,98.0,OGG,HNL,100,8.0,5.0,0,,0,103.0,0.0,0.0,0.0,0.0
1639356,2008,3,22,6,1402.0,1350,1536.0,1535,9E,2906,89059E,94.0,105.0,71.0,1.0,12.0,DTW,GSO,460,4.0,19.0,0,,0,,,,,
1980418,2008,4,29,2,631.0,635,752.0,755,OO,2559,N988CA,141.0,140.0,117.0,-3.0,-4.0,PHL,MKE,690,5.0,19.0,0,,0,,,,,
3522355,2008,6,16,1,,1925,,2145,AA,2394,,,140.0,,,,ATL,LGA,761,,,1,C,0,,,,,
324017,2008,1,12,6,1003.0,909,1024.0,927,EV,4189,N748EV,81.0,78.0,51.0,57.0,54.0,ATL,PNS,272,3.0,27.0,0,,0,36.0,0.0,21.0,0.0,0.0
5470919,2008,10,29,3,1801.0,1805,1928.0,1935,WN,685,N376SW,87.0,90.0,74.0,-7.0,-4.0,MHT,BWI,377,4.0,9.0,0,,0,,,,,
6728527,2008,12,30,2,1036.0,1040,1329.0,1335,US,29,N631AW,233.0,235.0,213.0,-6.0,-4.0,ORD,PHX,1440,6.0,14.0,0,,0,,,,,
4175386,2008,7,21,1,904.0,800,1028.0,942,B6,1051,N193JB,84.0,102.0,66.0,46.0,64.0,JFK,PIT,340,3.0,15.0,0,,0,45.0,0.0,0.0,0.0,1.0
1839949,2008,4,18,5,814.0,815,915.0,925,WN,1924,N231WN,61.0,70.0,52.0,-10.0,-1.0,ALB,BWI,288,3.0,6.0,0,,0,,,,,
4570458,2008,8,13,3,,1500,,1555,EV,4610,N835AS,,115.0,,,,ATL,SGF,563,,,1,A,0,,,,,
4671016,2008,8,20,3,1632.0,1638,1804.0,1800,NW,415,N366NB,92.0,82.0,71.0,4.0,-6.0,BIS,MSP,386,2.0,19.0,0,,0,,,,,
3158383,2008,6,19,4,1651.0,1630,1918.0,1848,OH,5715,N655CA,147.0,138.0,89.0,30.0,21.0,LGA,CVG,585,8.0,50.0,0,,0,21.0,0.0,9.0,0.0,0.0
3005672,2008,6,5,4,1028.0,1030,1142.0,1150,WN,184,N209WN,74.0,80.0,64.0,-8.0,-2.0,SJC,SAN,417,2.0,8.0,0,,0,,,,,
6812803,2008,12,10,3,557.0,604,636.0,638,HA,205,N485HA,39.0,34.0,22.0,-2.0,-7.0,OGG,HNL,100,6.0,11.0,0,,0,,,,,
6739757,2008,12,15,1,1119.0,1125,1336.0,1323,DL,1883,N633DL,137.0,118.0,98.0,13.0,-6.0,BWI,ATL,576,8.0,31.0,0,,0,,,,,
1955378,2008,4,30,3,1645.0,1648,1828.0,1846,OH,5287,N716CA,103.0,118.0,88.0,-18.0,-3.0,GSO,LGA,461,6.0,9.0,0,,0,,,,,
6212121,2008,11,21,5,1458.0,1459,1654.0,1650,DL,819,N918DL,116.0,111.0,84.0,4.0,-1.0,DCA,ATL,547,16.0,16.0,0,,0,,,,,
4763598,2008,8,25,1,1959.0,2000,2205.0,2210,AA,2374,N456AA,126.0,130.0,104.0,-5.0,-1.0,DFW,ORD,802,8.0,14.0,0,,0,,,,,
2455478,2008,5,23,5,1450.0,1440,1550.0,1545,WN,2563,N276WN,60.0,65.0,51.0,5.0,10.0,BWI,RDU,255,2.0,7.0,0,,0,,,,,
579877,2008,1,29,2,,1830,,1929,CO,620,,,59.0,,,,AUS,IAH,140,,,1,A,0,,,,,
1622061,2008,3,17,1,634.0,633,825.0,825,NW,947,N774NC,111.0,112.0,89.0,0.0,1.0,MKE,MEM,556,7.0,15.0,0,,0,,,,,
6804020,2008,12,23,2,934.0,835,1125.0,1030,FL,430,N971AT,111.0,115.0,90.0,55.0,59.0,BWI,ATL,576,11.0,10.0,0,,0,55.0,0.0,0.0,0.0,0.0
1220416,2008,3,16,7,1325.0,1325,1401.0,1355,WN,264,N776WN,96.0,90.0,80.0,6.0,0.0,RDU,BNA,443,6.0,10.0,0,,0,,,,,
3328641,2008,6,20,5,557.0,600,806.0,817,EV,4599,N978EV,69.0,77.0,55.0,-11.0,-3.0,EVV,ATL,350,8.0,6.0,0,,0,,,,,
3830352,2008,7,31,4,559.0,600,844.0,856,OO,6644,N742SK,105.0,116.0,91.0,-12.0,-1.0,TUS,DEN,639,7.0,7.0,0,,0,,,,,
6494659,2008,12,12,5,1001.0,1010,1309.0,1330,WN,244,N212WN,128.0,140.0,111.0,-21.0,-9.0,DEN,MDW,895,6.0,11.0,0,,0,,,,,
6899485,2008,12,24,3,1047.0,1005,1255.0,1145,AA,319,N5BVAA,188.0,160.0,131.0,70.0,42.0,LGA,ORD,733,21.0,36.0,0,,0,0.0,0.0,70.0,0.0,0.0
3717505,2008,7,26,6,1329.0,1335,1644.0,1652,XE,2217,N48901,135.0,137.0,118.0,-8.0,-6.0,IAH,SAV,851,6.0,11.0,0,,0,,,,,
2628337,2008,5,18,7,2050.0,2010,2305.0,2241,UA,725,N906UA,135.0,151.0,112.0,24.0,40.0,ORD,DFW,802,4.0,19.0,0,,0,7.0,0.0,0.0,0.0,17.0
5748343,2008,10,10,5,1300.0,1300,1417.0,1420,MQ,3552,N847MQ,137.0,140.0,112.0,-3.0,0.0,LEX,DFW,785,12.0,13.0,0,,0,,,,,
5039305,2008,9,16,2,558.0,600,726.0,733,UA,59,N556UA,148.0,153.0,125.0,-7.0,-2.0,DEN,SFO,967,6.0,17.0,0,,0,,,,,
5433986,2008,10,18,6,1208.0,1200,1310.0,1300,WN,2997,N313SW,62.0,60.0,44.0,10.0,8.0,DAL,HOU,239,4.0,14.0,0,,0,,,,,
1725494,2008,3,2,7,1626.0,1635,1926.0,1930,B6,448,N643JB,180.0,175.0,164.0,-4.0,-9.0,TPA,BOS,1185,5.0,11.0,0,,0,,,,,
4709691,2008,8,18,1,1240.0,1245,1401.0,1421,9E,5886,85879E,81.0,96.0,54.0,-20.0,-5.0,LEX,DTW,296,18.0,9.0,0,,0,,,,,
6599393,2008,12,29,1,1309.0,1309,1642.0,1640,YV,2980,N921FJ,153.0,151.0,126.0,2.0,0.0,PHX,OMA,1037,3.0,24.0,0,,0,,,,,
4776005,2008,8,23,6,2321.0,2245,409.0,319,AS,106,N764AS,228.0,214.0,209.0,50.0,36.0,ANC,SEA,1449,3.0,16.0,0,,0,36.0,0.0,14.0,0.0,0.0
1200306,2008,3,10,1,1514.0,1500,1621.0,1600,WN,24,N634SW,67.0,60.0,44.0,21.0,14.0,PHX,LAS,256,5.0,18.0,0,,0,2.0,0.0,7.0,0.0,12.0
492658,2008,1,24,4,1958.0,1950,2307.0,2330,AA,782,N259AA,129.0,160.0,116.0,-23.0,8.0,ORD,TPA,1012,3.0,10.0,0,,0,,,,,
5493148,2008,10,14,2,1746.0,1750,1937.0,1938,XE,2990,N17138,111.0,108.0,89.0,-1.0,-4.0,HSV,IAH,595,14.0,8.0,0,,0,,,,,
3655956,2008,7,18,5,1248.0,1200,1400.0,1310,WN,2299,N362SW,72.0,70.0,58.0,50.0,48.0,LAX,OAK,337,5.0,9.0,0,,0,0.0,0.0,7.0,0.0,43.0
5438648,2008,10,19,7,1242.0,1245,1426.0,1445,WN,1648,N257WN,104.0,120.0,94.0,-19.0,-3.0,SDF,MCO,718,5.0,5.0,0,,0,,,,,
1798875,2008,4,5,6,1928.0,1915,2136.0,2135,WN,3400,N799SW,128.0,140.0,112.0,1.0,13.0,SEA,LAS,866,6.0,10.0,0,,0,,,,,
2704380,2008,5,29,4,756.0,800,1514.0,1540,DL,68,N131DN,258.0,280.0,237.0,-26.0,-4.0,SFO,ATL,2139,8.0,13.0,0,,0,,,,,
1915861,2008,4,21,1,1534.0,1540,1730.0,1733,XE,2501,N13903,116.0,113.0,82.0,-3.0,-6.0,PIT,EWR,319,7.0,27.0,0,,0,,,,,
3362385,2008,6,20,5,1120.0,1123,1256.0,1307,FL,341,N993AT,96.0,104.0,74.0,-11.0,-3.0,ATL,PBI,545,3.0,19.0,0,,0,,,,,
1943356,2008,4,9,3,1800.0,1800,1937.0,1943,OH,5521,N810CA,97.0,103.0,85.0,-6.0,0.0,RDU,MCO,534,5.0,7.0,0,,0,,,,,
2765866,2008,5,22,4,1915.0,1905,1952.0,1942,HA,196,N475HA,37.0,37.0,21.0,10.0,10.0,HNL,OGG,100,7.0,9.0,0,,0,,,,,
2883286,2008,5,3,6,1630.0,1630,1748.0,1745,AA,853,N526AA,78.0,75.0,51.0,3.0,0.0,STL,ORD,258,16.0,11.0,0,,0,,,,,
3927723,2008,7,27,7,2328.0,2145,14.0,2248,DL,794,N906DE,106.0,123.0,86.0,86.0,103.0,ATL,ORD,606,7.0,13.0,0,,0,0.0,0.0,0.0,0.0,86.0
3488380,2008,6,11,3,1122.0,1130,1308.0,1325,AA,773,N585AA,166.0,175.0,153.0,-17.0,-8.0,RSW,ORD,1120,5.0,8.0,0,,0,,,,,
6984837,2008,12,13,6,1420.0,1420,2000.0,2005,CO,430,N38268,220.0,225.0,187.0,-5.0,0.0,SFO,IAH,1635,25.0,8.0,0,,0,,,,,
2296018,2008,4,30,3,1905.0,1900,2005.0,1950,AA,1595,N5EHAA,180.0,170.0,157.0,15.0,5.0,DFW,LAS,1055,5.0,18.0,0,,0,0.0,0.0,15.0,0.0,0.0
4832017,2008,8,7,4,835.0,830,1127.0,1112,DL,705,N916DE,172.0,162.0,141.0,15.0,5.0,BOS,ATL,946,7.0,24.0,0,,0,0.0,0.0,15.0,0.0,0.0
1876994,2008,4,29,2,656.0,655,830.0,825,WN,3399,N654SW,94.0,90.0,80.0,5.0,1.0,CMH,PHL,405,5.0,9.0,0,,0,,,,,
2854317,2008,5,27,2,1843.0,1845,2031.0,2035,9E,4793,88399E,108.0,110.0,89.0,-4.0,-2.0,DCA,IND,499,8.0,11.0,0,,0,,,,,
2975152,2008,5,1,4,1802.0,1805,2032.0,2014,DL,865,N3766,270.0,249.0,243.0,18.0,-3.0,MSY,LAX,1671,6.0,21.0,0,,0,0.0,0.0,18.0,0.0,0.0
1320891,2008,3,20,4,1838.0,1849,2002.0,2015,YV,7136,N516LR,204.0,206.0,177.0,-13.0,-11.0,ATL,DEN,1199,13.0,14.0,0,,0,,,,,
2051532,2008,4,7,1,1059.0,1100,1223.0,1216,US,2124,N721UW,84.0,76.0,36.0,7.0,-1.0,LGA,BOS,185,7.0,41.0,0,,0,,,,,
3084875,2008,6,29,7,1748.0,1740,1919.0,1920,WN,1533,N263WN,211.0,220.0,197.0,-1.0,8.0,MDW,PHX,1444,5.0,9.0,0,,0,,,,,
5148810,2008,9,24,3,1813.0,1815,1943.0,1951,EV,4792,N355CA,90.0,96.0,76.0,-8.0,-2.0,ATL,CAK,528,2.0,12.0,0,,0,,,,,
4150764,2008,7,3,4,2015.0,2009,2056.0,2054,AS,153,N767AS,41.0,45.0,31.0,2.0,6.0,OTZ,OME,183,4.0,6.0,0,,0,,,,,
4819988,2008,8,3,7,1024.0,940,1126.0,1047,CO,739,N73275,182.0,187.0,163.0,39.0,44.0,IAH,SAN,1303,7.0,12.0,0,,0,16.0,0.0,0.0,0.0,23.0
3286590,2008,6,25,3,2001.0,2005,2156.0,2159,US,285,N829AW,115.0,114.0,86.0,-3.0,-4.0,PHX,SJC,621,6.0,23.0,0,,0,,,,,
3437151,2008,6,15,7,1929.0,1931,2018.0,2014,NW,835,N759NW,109.0,103.0,84.0,4.0,-2.0,DTW,STL,440,7.0,18.0,0,,0,,,,,
3513334,2008,6,19,4,1549.0,1540,1807.0,1740,AA,1825,N5CEAA,318.0,300.0,288.0,27.0,9.0,MIA,LAS,2175,11.0,19.0,0,,0,9.0,0.0,18.0,0.0,0.0
6106974,2008,11,13,4,1441.0,1325,1517.0,1412,OO,5718,N298SW,36.0,47.0,21.0,65.0,76.0,SFO,MOD,78,1.0,14.0,0,,0,0.0,0.0,0.0,0.0,65.0
3252876,2008,6,27,5,831.0,838,1009.0,1012,UA,1580,N465UA,98.0,94.0,68.0,-3.0,-7.0,SFO,LAS,414,7.0,23.0,0,,0,,,,,
6113397,2008,11,27,4,1202.0,1210,1331.0,1349,OO,5916,N961SW,149.0,159.0,125.0,-18.0,-8.0,HPN,ORD,738,20.0,4.0,0,,0,,,,,
2709683,2008,5,17,6,2126.0,2130,2336.0,2356,EV,4208,N873AS,130.0,146.0,109.0,-20.0,-4.0,ATL,PVD,903,4.0,17.0,0,,0,,,,,
4008028,2008,7,28,1,1632.0,1635,1813.0,1825,MQ,3435,N827AE,101.0,110.0,86.0,-12.0,-3.0,DFW,PNS,604,3.0,12.0,0,,0,,,,,
1847150,2008,4,20,7,1410.0,1405,1456.0,1500,WN,3571,N310SW,46.0,55.0,39.0,-4.0,5.0,HOU,SAT,192,2.0,5.0,0,,0,,,,,
5286380,2008,9,15,1,1235.0,1235,1503.0,1505,AA,869,N5CDAA,148.0,150.0,133.0,-2.0,0.0,MIA,SJU,1045,4.0,11.0,0,,0,,,,,
759241,2008,2,20,3,840.0,840,1035.0,1026,OH,5403,N914CA,115.0,106.0,81.0,9.0,0.0,BOS,BWI,370,6.0,28.0,0,,0,,,,,
7003880,2008,12,8,1,1255.0,1254,1551.0,1552,DL,1796,N969DL,116.0,118.0,90.0,-1.0,1.0,MCI,ATL,692,9.0,17.0,0,,0,,,,,
2148281,2008,4,15,2,1732.0,1737,2048.0,2040,FL,110,N940AT,136.0,123.0,102.0,8.0,-5.0,DFW,ATL,732,16.0,18.0,0,,0,,,,,
5602121,2008,10,9,4,1053.0,1100,1243.0,1239,UA,677,N330UA,170.0,159.0,121.0,4.0,-7.0,LGA,ORD,733,22.0,27.0,0,,0,,,,,
394144,2008,1,5,6,646.0,630,832.0,835,MQ,3674,N517AE,106.0,125.0,88.0,-3.0,16.0,DSM,DFW,624,9.0,9.0,0,,0,,,,,
5218179,2008,9,14,7,926.0,930,1116.0,1135,MQ,4553,N728AE,110.0,125.0,95.0,-19.0,-4.0,BOS,RDU,612,4.0,11.0,0,,0,,,,,
4877076,2008,9,12,5,1333.0,1335,1914.0,1915,WN,984,N726SW,221.0,220.0,206.0,-1.0,-2.0,RNO,MDW,1680,6.0,9.0,0,,0,,,,,
6036842,2008,11,21,5,827.0,830,1030.0,1028,XE,2174,N13949,123.0,118.0,97.0,2.0,-3.0,IAH,STL,668,6.0,20.0,0,,0,,,,,
6944163,2008,12,3,3,1225.0,1220,1453.0,1447,AS,606,N592AS,148.0,147.0,121.0,6.0,5.0,SEA,LAS,866,9.0,18.0,0,,0,,,,,
2563863,2008,5,5,1,1754.0,1750,1939.0,1932,OO,5991,N941SW,105.0,102.0,78.0,7.0,4.0,ORD,XNA,522,3.0,24.0,0,,0,,,,,
6275932,2008,11,19,3,726.0,735,800.0,812,HA,156,N476HA,34.0,37.0,21.0,-12.0,-9.0,HNL,OGG,100,4.0,9.0,0,,0,,,,,
501814,2008,1,23,3,950.0,955,1138.0,1135,AA,1205,N447AA,168.0,160.0,145.0,3.0,-5.0,DFW,PHX,868,5.0,18.0,0,,0,,,,,
6186763,2008,11,22,6,2015.0,2002,2212.0,2207,US,70,N678AW,177.0,185.0,160.0,5.0,13.0,PHX,SEA,1107,3.0,14.0,0,,0,,,,,
41181,2008,1,15,2,1604.0,1605,1911.0,1935,WN,1484,N499WN,127.0,150.0,119.0,-24.0,-1.0,SAT,MCO,1040,4.0,4.0,0,,0,,,,,
6347796,2008,11,5,3,1939.0,1940,2059.0,2051,9E,2642,85609E,80.0,71.0,47.0,8.0,-1.0,MEM,XNA,258,9.0,24.0,0,,0,,,,,
3122125,2008,6,19,4,928.0,855,1036.0,1007,XE,2051,N14945,68.0,72.0,49.0,29.0,33.0,IAH,BRO,308,6.0,13.0,0,,0,29.0,0.0,0.0,0.0,0.0
